year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,6.6000,11.2800,-3.0100,14.2900,94.2920
1981,12.8000,13.7700,-2.8600,16.6300,212.8309
1982,15.5000,13.9500,-1.5600,15.5100,240.4724
1983,8.2000,12.9900,-1.7600,14.7500,120.9429
1984,4.2000,11.9900,-2.7700,14.7700,62.0218
1985,21.6000,12.0000,-2.6200,14.6100,315.6725
1986,25.8000,13.2500,-3.0000,16.2500,419.2787
1987,30.2000,12.4200,-0.9800,13.4000,404.6012
1988,3.3000,12.3500,-1.5300,13.8800,45.7920
1989,26.5000,13.5000,-0.4500,13.9500,369.6481
1990,26.4000,12.7100,-1.1200,13.8300,364.9896
1991,10.1000,11.4800,-0.5300,12.0100,121.2825
1992,27.9000,12.6400,-0.9100,13.5600,378.2006
1993,22.9000,12.5700,-0.5800,13.1500,301.1245
1994,11.0000,13.6100,-0.7900,14.4100,158.4585
1995,25.0000,12.8300,-0.4400,13.2600,331.6238
1996,5.8000,12.2800,-1.5500,13.8300,80.2068
1997,5.0000,13.5000,-1.0200,14.5200,72.6000
1998,23.5000,13.2700,-0.3200,13.5900,319.3531
1999,2.7000,13.8000,0.8200,12.9800,35.0401
2000,28.6000,13.8200,-1.3000,15.1200,432.4814
2001,45.4000,14.1400,-0.1700,14.3100,649.5830
2002,7.5000,14.3200,1.0400,13.2800,99.6130
2003,11.9000,12.8700,-0.9600,13.8300,164.5859
2004,3.5000,14.2700,0.3300,13.9400,48.7972
2005,19.8000,13.2200,-1.4600,14.6800,290.5894
2006,19.4000,13.9900,-1.1400,15.1300,293.5464
2007,12.2000,14.3600,1.0100,13.3500,162.8399
2008,11.0000,14.1800,-0.7500,14.9300,164.1931
2009,8.7000,14.0200,0.2900,13.7300,119.4756
2010,9.6000,11.8200,-0.7800,12.6000,120.9978
2011,24.9000,13.1300,-1.5500,14.6800,365.5404
2012,4.9000,14.2500,-1.4900,15.7500,77.1586
2013,47.2000,13.1400,-1.8600,15.0000,707.9054
2014,11.2000,16.0800,0.1700,15.9100,178.1471
2015,6.7000,14.1600,0.5400,13.6200,91.2673
2016,20.3000,15.1900,-0.0900,15.2800,310.1693
2017,37.5000,15.0500,1.2900,13.7600,515.9574
2018,6.7000,15.3700,-0.4500,15.8200,105.9912
2019,15.9000,14.6600,-0.0700,14.7400,234.3433
