year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.0000,12.7400,-0.8400,13.5800,40.7309
1981,4.6000,14.3400,-0.1200,14.4700,66.5421
1982,9.8000,13.3000,0.4600,12.8400,125.8637
1983,2.6000,12.6100,-0.4600,13.0700,33.9899
1984,2.0000,12.8200,-0.8000,13.6200,27.2479
1985,27.6000,12.2000,-1.2600,13.4600,371.4333
1986,5.6000,13.1900,-0.0900,13.2700,74.3261
1987,9.9000,12.7600,1.4900,11.2700,111.6034
1988,17.5000,12.1000,0.2500,11.8400,207.2124
1989,52.1000,12.4900,-0.4700,12.9600,675.3406
1990,40.0000,12.7100,0.6900,12.0200,480.9662
1991,9.7000,12.2900,1.1000,11.1900,108.5350
1992,7.4000,13.2100,0.1500,13.0700,96.6869
1993,10.9000,12.1800,0.0100,12.1700,132.6214
1994,9.7000,13.9600,0.1000,13.8700,134.5041
1995,15.8000,13.4900,1.0200,12.4700,197.0653
1996,15.2000,12.2300,-0.2000,12.4200,188.8099
1997,13.3000,14.3100,0.7500,13.5600,180.3592
1998,5.8000,13.5300,0.8000,12.7300,73.8364
1999,0.1000,14.0300,2.6500,11.3800,1.1379
2000,9.9000,14.8900,0.0600,14.8300,146.7823
2001,26.9000,14.2900,1.4500,12.8400,345.4603
2002,15.9000,13.8200,2.1000,11.7200,186.2885
2003,29.1000,13.5000,0.1400,13.3600,388.8090
2004,4.9000,15.5300,1.6100,13.9200,68.1947
2005,21.7000,15.0800,-0.0800,15.1600,329.0050
2006,35.0000,14.6000,-0.2600,14.8600,520.0620
2007,6.5000,14.7000,2.1300,12.5700,81.7047
2008,50.9000,14.8400,-1.3400,16.1800,823.5483
2009,14.1000,14.2800,1.3700,12.9100,182.0068
2010,21.2000,13.0700,0.6500,12.4200,263.2712
2011,25.9000,13.4800,-0.0600,13.5400,350.6691
2012,14.2000,13.9100,-0.7100,14.6200,207.6611
2013,12.2000,15.2800,0.4900,14.7800,180.3493
2014,22.6000,14.2100,0.5400,13.6700,308.9114
2015,12.1000,13.8400,1.0000,12.8400,155.3403
2016,6.3000,14.3800,0.6300,13.7500,86.6163
2017,15.6000,14.0300,2.3900,11.6500,181.7110
2018,34.0000,15.3000,-0.3200,15.6300,531.2779
2019,10.1000,14.7200,-0.1000,14.8200,149.6671
