year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.0000,0.7500,-19.2900,20.0400,60.1167
1981,4.7000,3.4400,-21.4300,24.8700,116.8949
1982,1.8000,2.2900,-19.0900,21.3800,38.4765
1983,4.3000,2.6200,-20.7900,23.4200,100.6847
1984,2.8000,1.5300,-17.7400,19.2800,53.9712
1985,5.7000,1.1300,-19.6900,20.8300,118.7076
1986,4.0000,2.3100,-21.9000,24.2100,96.8482
1987,9.2000,0.9100,-20.3300,21.2400,195.3858
1988,6.8000,0.2800,-18.0700,18.3500,124.7482
1989,10.4000,4.0100,-16.9700,20.9800,218.2018
1990,7.9000,3.9800,-18.7500,22.7300,179.5874
1991,2.0000,1.5300,-16.9900,18.5200,37.0432
1992,4.7000,2.8900,-18.3100,21.2000,99.6406
1993,9.8000,2.5100,-19.8800,22.3900,219.4518
1994,8.9000,2.6700,-19.3800,22.0500,196.2308
1995,3.6000,1.3000,-18.2400,19.5400,70.3362
1996,2.5000,2.5800,-18.0900,20.6700,51.6845
1997,6.2000,3.8100,-17.9300,21.7400,134.7940
1998,10.4000,5.3600,-15.5000,20.8600,216.9875
1999,0.8000,2.8300,-17.8000,20.6300,16.5026
2000,9.6000,3.7500,-21.0800,24.8300,238.3802
2001,18.0000,3.3600,-20.6900,24.0500,432.8943
2002,0.1000,4.8500,-13.8600,18.7100,1.8708
2003,3.8000,3.5200,-19.0900,22.6100,85.8997
2004,1.1000,3.6700,-16.0100,19.6800,21.6426
2005,8.0000,2.6900,-19.6600,22.3500,178.8019
2006,2.8000,2.8300,-18.5600,21.3900,59.8963
2007,3.1000,3.3600,-16.9700,20.3300,63.0154
2008,7.4000,4.5200,-18.0400,22.5600,166.9134
2009,3.6000,4.8600,-17.0000,21.8600,78.7033
2010,6.5000,0.3500,-20.2500,20.6000,133.8923
2011,11.1000,2.5900,-19.5500,22.1400,245.7073
2012,2.8000,2.6000,-23.0400,25.6400,71.7908
2013,5.6000,3.0500,-21.8300,24.8800,139.3035
2014,1.4000,5.3900,-14.8500,20.2400,28.3362
2015,5.0000,4.0400,-15.1900,19.2300,96.1454
2016,9.8000,4.0800,-20.3200,24.4100,239.1971
2017,6.2000,5.6100,-15.3800,20.9900,130.1501
2018,3.7000,5.9700,-17.8100,23.7800,87.9967
2019,5.4000,4.8300,-17.4700,22.3100,120.4518
