year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,5.3000,5.5200,-15.5100,21.0300,111.4482
1981,5.4000,7.6400,-15.1400,22.7900,123.0548
1982,3.2000,7.0700,-11.9600,19.0300,60.8983
1983,8.6000,8.0400,-13.3400,21.3700,183.8130
1984,1.6000,6.0100,-14.1700,20.1800,32.2830
1985,3.7000,6.6800,-14.6100,21.2800,78.7461
1986,2.4000,7.1200,-15.4000,22.5200,54.0444
1987,5.4000,5.5900,-13.7600,19.3500,104.5148
1988,3.9000,5.8100,-11.9400,17.7500,69.2394
1989,8.7000,8.4100,-10.5700,18.9800,165.1331
1990,15.2000,8.2500,-12.5800,20.8300,316.6329
1991,12.0000,6.5400,-12.4000,18.9400,227.2814
1992,3.7000,7.6600,-11.1800,18.8400,69.6959
1993,7.4000,7.7100,-11.9300,19.6400,145.3178
1994,9.7000,7.2000,-12.8200,20.0200,194.2160
1995,3.2000,6.3300,-10.9100,17.2400,55.1726
1996,2.2000,7.4200,-11.4300,18.8500,41.4634
1997,7.7000,8.0800,-11.8700,19.9600,153.6608
1998,2.2000,10.0000,-10.8300,20.8300,45.8333
1999,4.8000,5.9200,-10.6400,16.5600,79.4968
2000,16.9000,8.0400,-14.7000,22.7300,384.2170
2001,18.7000,7.8100,-17.4000,25.2100,471.3620
2002,3.2000,9.8100,-10.1100,19.9200,63.7431
2003,2.5000,9.1000,-11.6000,20.7000,51.7447
2004,3.5000,8.3200,-10.6200,18.9400,66.3029
2005,10.1000,7.0000,-14.7000,21.7000,219.1258
2006,12.9000,7.1900,-14.1200,21.3100,274.9027
2007,2.1000,7.6600,-8.8200,16.4800,34.6075
2008,6.1000,9.6700,-12.1100,21.7700,132.8213
2009,3.8000,8.9800,-11.2800,20.2600,76.9810
2010,13.1000,5.0600,-14.3400,19.4000,254.1947
2011,21.6000,7.3100,-15.2500,22.5600,487.2678
2012,6.4000,7.8000,-14.1200,21.9100,140.2376
2013,34.3000,5.9200,-17.1200,23.0400,790.1436
2014,3.0000,9.1800,-11.3400,20.5100,61.5414
2015,22.8000,8.8800,-11.5600,20.4400,465.9665
2016,14.0000,9.0700,-12.6000,21.6700,303.3584
2017,13.5000,9.4800,-10.0300,19.5100,263.3765
2018,11.0000,9.0500,-13.8900,22.9400,252.3528
2019,0.6000,9.6800,-9.8600,19.5400,11.7245
