year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,14.2000,3.2500,-17.3000,20.5400,291.6773
1981,25.6000,4.4000,-17.6600,22.0600,564.6797
1982,14.3000,4.8200,-14.4800,19.2900,275.8891
1983,21.7000,5.3500,-15.2700,20.6300,447.5730
1984,10.6000,2.7500,-16.7300,19.4800,206.4732
1985,22.0000,4.0300,-16.1900,20.2200,444.9208
1986,21.3000,3.9200,-17.9500,21.8700,465.7513
1987,35.8000,3.4200,-15.2100,18.6300,666.9350
1988,21.3000,2.9900,-14.0300,17.0200,362.4773
1989,26.8000,5.1100,-13.7700,18.8800,505.8604
1990,33.7000,5.3300,-14.5800,19.9100,670.9800
1991,37.1000,3.7400,-15.2200,18.9600,703.4635
1992,14.7000,4.1800,-13.5700,17.7600,261.0002
1993,36.8000,4.4000,-14.6400,19.0300,700.3884
1994,22.3000,3.9300,-15.0300,18.9600,422.8678
1995,23.3000,3.3400,-13.7400,17.0700,397.7642
1996,18.4000,4.1100,-14.6700,18.7800,345.5945
1997,24.7000,4.6200,-14.4000,19.0100,469.6478
1998,25.2000,7.4500,-12.9800,20.4300,514.8634
1999,21.9000,3.6800,-13.4500,17.1300,375.1100
2000,30.1000,4.4200,-16.5600,20.9800,631.3996
2001,26.5000,4.9100,-17.2300,22.1400,586.7919
2002,27.3000,6.3400,-13.3800,19.7300,538.5116
2003,24.7000,5.1500,-14.7900,19.9400,492.5997
2004,38.5000,4.6600,-13.6600,18.3100,705.1175
2005,48.3000,3.7100,-15.4000,19.1100,923.1063
2006,28.5000,4.4300,-14.7000,19.1400,545.3743
2007,28.8000,4.2000,-10.3000,14.5000,417.6320
2008,12.6000,6.7000,-12.8900,19.5900,246.8218
2009,46.9000,5.9100,-11.6900,17.6000,825.2259
2010,23.7000,2.9200,-14.0300,16.9500,401.6789
2011,24.3000,4.1400,-13.7200,17.8600,434.0027
2012,10.1000,4.6800,-15.1000,19.7800,199.7497
2013,22.2000,3.7500,-15.2100,18.9600,420.9372
2014,21.6000,5.8700,-12.7900,18.6600,403.0445
2015,30.0000,6.1200,-12.5300,18.6600,559.6848
2016,57.8000,6.5100,-12.8600,19.3700,1119.5339
2017,54.8000,5.5500,-11.4700,17.0300,933.0574
2018,32.1000,6.0400,-15.5900,21.6200,694.1191
2019,26.5000,5.8900,-12.1300,18.0200,477.5050
