year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,6.5000,-3.9300,-15.6000,11.6700,75.8663
1981,11.6000,-4.3600,-15.1900,10.8300,125.6569
1982,6.6000,-5.0400,-17.3400,12.2900,81.1349
1983,21.0000,-5.3500,-18.3500,13.0000,272.9523
1984,10.5000,-3.5000,-14.8200,11.3200,118.8351
1985,14.9000,-3.8900,-15.4900,11.6000,172.8382
1986,10.0000,-4.2200,-16.1700,11.9600,119.5594
1987,15.1000,-4.3700,-14.1200,9.7500,147.2141
1988,26.9000,-3.8100,-16.1300,12.3200,331.3166
1989,14.4000,-4.1400,-15.0500,10.9100,157.0699
1990,21.1000,-5.0400,-17.1000,12.0600,254.3911
1991,29.0000,-3.3700,-15.9200,12.5500,363.9633
1992,19.5000,-3.4400,-16.8200,13.3800,260.8800
1993,28.4000,-4.1600,-16.7900,12.6300,358.6652
1994,23.8000,-3.9800,-14.4200,10.4400,248.5140
1995,19.6000,-3.5000,-16.4600,12.9600,253.9933
1996,31.2000,-2.7200,-16.8500,14.1400,441.0239
1997,23.9000,-4.5700,-17.8300,13.2600,317.0306
1998,21.2000,-3.0000,-18.9900,15.9900,338.9419
1999,10.6000,-2.2300,-14.4500,12.2200,129.5627
2000,16.5000,-4.7800,-16.7100,11.9300,196.8356
2001,10.6000,-5.2500,-14.8000,9.5500,101.2418
2002,18.4000,-3.8900,-15.3300,11.4400,210.5533
2003,12.2000,-3.2600,-13.6300,10.3700,126.5429
2004,12.6000,-3.6100,-14.3800,10.7700,135.6666
2005,13.1000,-3.4500,-13.1100,9.6700,126.6327
2006,7.1000,-3.5400,-12.8300,9.2900,65.9652
2007,5.7000,-3.1700,-15.0600,11.8900,67.7563
2008,26.5000,-3.1200,-14.2200,11.0900,293.9243
2009,9.1000,-2.4600,-12.4300,9.9700,90.7595
2010,7.9000,-3.1600,-13.2600,10.1000,79.8009
2011,16.9000,-3.5000,-14.8700,11.3700,192.2081
2012,40.9000,-3.2300,-13.9100,10.6800,436.7467
2013,24.5000,-3.3600,-13.5800,10.2100,250.2338
2014,31.1700,-2.6500,-14.2500,11.6000,361.5702
2015,31.7000,-2.7300,-16.0800,13.3500,423.0419
2016,5.0000,-3.0400,-14.6900,11.6500,58.2332
2017,10.8000,-3.2400,-12.5000,9.2600,100.0286
2018,20.7700,-2.5500,-12.7900,10.2400,212.7052
2019,46.4000,-4.6100,-14.0800,9.4700,439.3172
