year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.1000,7.1400,-10.4000,17.5400,54.3646
1981,4.4000,9.3500,-10.5100,19.8600,87.3892
1982,2.9000,9.4700,-9.0600,18.5300,53.7390
1983,4.8000,9.2500,-10.2100,19.4600,93.4237
1984,2.3000,7.6900,-10.2200,17.9100,41.1930
1985,11.8000,7.3400,-11.0400,18.3900,216.9772
1986,3.5000,8.9500,-10.6200,19.5700,68.4989
1987,5.4000,7.7500,-8.9200,16.6700,90.0235
1988,5.7000,7.2300,-9.2100,16.4400,93.7096
1989,6.8000,9.7400,-7.8500,17.5900,119.6209
1990,10.8000,9.1200,-8.7200,17.8400,192.6916
1991,1.0000,7.4600,-8.4700,15.9300,15.9265
1992,2.5000,8.6600,-8.3400,17.0000,42.4901
1993,6.3000,8.6200,-8.3700,16.9800,106.9996
1994,1.7000,9.1900,-8.3700,17.5500,29.8412
1995,2.5000,8.2300,-7.8600,16.1000,40.2426
1996,1.2000,8.1000,-8.7200,16.8100,20.1746
1997,3.6000,9.4800,-7.8800,17.3600,62.4860
1998,29.9000,10.2100,-7.8600,18.0600,540.0236
1999,1.7000,8.8500,-7.0700,15.9300,27.0733
2000,4.9000,9.1500,-9.7700,18.9200,92.6990
2001,3.0000,9.7000,-8.8500,18.5500,55.6470
2002,4.6000,10.0700,-6.7300,16.8000,77.2931
2003,6.6000,9.1200,-8.2400,17.3600,114.5953
2004,11.0000,9.3600,-7.1200,16.4800,181.2274
2005,10.5000,8.3700,-9.4400,17.8100,187.0344
2006,3.6000,8.7300,-9.1200,17.8500,64.2457
2007,2.0000,9.1400,-7.2100,16.3500,32.6916
2008,2.1000,9.4200,-8.9000,18.3200,38.4689
2009,3.7000,9.6700,-8.4000,18.0800,66.8819
2010,7.7000,6.4200,-10.3700,16.7800,129.2291
2011,4.8000,7.9700,-9.5900,17.5600,84.3016
2012,0.5000,9.0600,-10.5000,19.5700,9.7826
2013,8.1000,8.0900,-10.9000,18.9800,153.7673
2014,2.0000,10.3600,-7.4200,17.7800,35.5641
2015,2.2000,9.3500,-7.2600,16.6100,36.5468
2016,13.2000,9.5200,-8.7900,18.3100,241.7311
2017,6.8000,10.3300,-6.9400,17.2700,117.4386
2018,0.5000,10.4200,-9.6000,20.0200,10.0098
2019,6.1000,9.5300,-8.9600,18.4900,112.8114
