year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,6.9000,8.9800,-8.9900,17.9700,124.0145
1981,2.9000,10.5500,-6.7700,17.3200,50.2277
1982,3.7000,9.4900,-7.7100,17.1900,63.6164
1983,5.0000,8.9700,-7.4400,16.4100,82.0535
1984,0.9000,9.4200,-8.6900,18.1100,16.3007
1985,3.0000,8.9500,-8.7000,17.6400,52.9301
1986,1.5000,9.7600,-7.0000,16.7700,25.1512
1987,2.4000,9.7700,-5.0600,14.8300,35.5936
1988,12.8000,8.5900,-6.5900,15.1900,194.4060
1989,7.2000,9.8800,-7.8400,17.7200,127.6186
1990,6.4000,9.5300,-4.9400,14.4700,92.5826
1991,0.2000,9.6900,-6.0200,15.7100,3.1412
1992,6.2000,10.1100,-7.1600,17.2600,107.0348
1993,9.5000,9.7100,-5.8800,15.5900,148.0616
1994,0.3000,9.7200,-6.1600,15.8800,4.7652
1995,6.5000,9.0600,-6.2500,15.3100,99.4849
1996,3.1000,9.5000,-7.6900,17.1900,53.2996
1997,5.1000,11.7900,-6.2900,18.0800,92.2260
1998,3.7000,10.7800,-6.3000,17.0800,63.2057
1999,7.5000,10.5100,-5.2400,15.7500,118.1065
2000,8.6000,10.6800,-7.0300,17.7000,152.2599
2001,3.2000,10.2000,-5.0400,15.2400,48.7575
2002,7.2000,10.4400,-6.5400,16.9800,122.2896
2003,8.6000,10.1600,-7.5200,17.6800,152.0748
2004,10.4000,11.3200,-6.5200,17.8300,185.4835
2005,3.9000,10.7600,-6.2800,17.0500,66.4852
2006,11.1000,10.4800,-7.5700,18.0500,200.3349
2007,3.2000,10.3900,-4.9800,15.3700,49.1743
2008,18.6000,11.7700,-10.2800,22.0500,410.1462
2009,10.8000,11.6100,-6.0900,17.7100,191.2526
2010,19.8000,9.0100,-6.1900,15.2000,301.0203
2011,8.1000,10.2400,-7.8600,18.1100,146.6566
2012,4.6000,11.4800,-8.1300,19.6000,90.1764
2013,17.0000,12.7400,-6.4200,19.1600,325.6863
2014,0.0000,11.2800,-5.4600,16.7300,0.0000
2015,11.3000,11.6400,-6.4200,18.0600,204.0548
2016,11.4000,11.7000,-6.7900,18.4900,210.7621
2017,1.5000,11.7200,-3.9200,15.6400,23.4592
2018,5.0000,12.7900,-7.0100,19.8100,99.0342
2019,15.4000,11.7300,-8.9200,20.6500,318.0049
