year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.1000,-2.1600,-23.5000,21.3500,2.1346
1981,5.0000,1.4100,-24.0500,25.4600,127.3047
1982,0.8000,0.7300,-19.2100,19.9300,15.9462
1983,1.0000,1.0300,-19.9300,20.9500,20.9538
1984,2.4000,-1.4300,-21.9900,20.5600,49.3536
1985,1.4000,0.6600,-22.8200,23.4800,32.8686
1986,1.5000,1.2700,-21.2700,22.5400,33.8127
1987,4.5000,-1.0400,-21.8300,20.7900,93.5642
1988,2.0000,-0.3000,-21.6800,21.3800,42.7669
1989,3.4000,2.3600,-20.0600,22.4200,76.2232
1990,5.4000,3.7400,-21.7000,25.4400,137.3656
1991,5.4000,0.8200,-19.9000,20.7200,111.8920
1992,4.4000,2.4900,-19.7700,22.2700,97.9705
1993,2.7000,2.7200,-20.1700,22.8900,61.7898
1994,4.6000,0.9800,-19.6100,20.6000,94.7513
1995,0.5000,0.3600,-17.1300,17.4900,8.7444
1996,1.1000,2.2200,-18.6900,20.9200,23.0066
1997,4.1000,3.1300,-21.5800,24.7100,101.3170
1998,0.8000,4.1900,-18.8500,23.0400,18.4322
1999,4.3000,-0.2100,-18.9200,18.7000,80.4301
2000,3.9000,2.8400,-22.1000,24.9400,97.2839
2001,6.3000,1.4100,-24.8000,26.2100,165.1143
2002,12.1000,3.9700,-19.2900,23.2600,281.4141
2003,5.0000,2.2300,-19.8100,22.0300,110.1749
2004,4.9000,0.4700,-20.1400,20.6100,101.0060
2005,6.9000,1.0600,-22.6000,23.6600,163.2298
2006,6.4000,1.1800,-22.3700,23.5500,150.7506
2007,6.3000,1.7000,-18.9000,20.5900,129.7246
2008,2.0000,4.2000,-19.2900,23.4900,46.9824
2009,8.6000,2.3700,-21.2200,23.5900,202.8796
2010,5.8000,-2.0900,-24.6400,22.5500,130.8141
2011,4.5000,1.8400,-22.6000,24.4400,110.0005
2012,1.9000,0.8900,-25.5900,26.4700,50.3022
2013,10.0000,-0.9200,-26.5200,25.5900,255.9384
2014,8.4000,3.2300,-20.4700,23.7000,199.1023
2015,3.0000,2.0600,-19.0400,21.1000,63.3025
2016,12.4000,2.0900,-22.5800,24.6600,305.8459
2017,10.3000,3.3500,-20.6800,24.0200,247.4523
2018,5.1000,2.9400,-23.6200,26.5500,135.4178
2019,4.7000,2.3000,-19.7600,22.0700,103.7130
