year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,5.8000,8.5700,-7.9400,16.5100,95.7462
1981,32.7000,10.4100,-9.2200,19.6200,641.6419
1982,7.4000,10.1600,-5.6100,15.7700,116.7203
1983,24.8000,10.3700,-6.0200,16.3900,406.3797
1984,3.9000,9.3300,-7.4600,16.7900,65.4716
1985,41.3000,9.0800,-7.9600,17.0400,703.6832
1986,15.9000,9.9100,-7.9800,17.8900,284.4314
1987,28.4000,8.5100,-6.5800,15.0900,428.6417
1988,5.2000,8.8000,-5.0900,13.8900,72.2343
1989,14.5000,11.4300,-4.0500,15.4800,224.5304
1990,38.3000,10.0400,-6.4100,16.4500,630.0887
1991,25.1000,9.5200,-6.0500,15.5700,390.7136
1992,17.6000,10.5000,-4.7600,15.2700,268.6802
1993,11.8000,10.4600,-4.9600,15.4300,182.0181
1994,16.6000,10.3800,-5.7300,16.1100,267.4513
1995,18.7000,9.6100,-4.7800,14.3900,269.1504
1996,6.4000,10.0000,-5.7700,15.7700,100.9299
1997,23.4000,10.7200,-5.3400,16.0600,375.7961
1998,14.1000,11.9300,-4.6500,16.5800,233.7698
1999,6.2000,9.6000,-3.8400,13.4400,83.3556
2000,41.8000,10.6300,-8.1400,18.7700,784.5853
2001,28.4000,10.5200,-8.7100,19.2300,545.9934
2002,19.7000,12.2700,-4.4200,16.6900,328.8506
2003,17.9000,11.3300,-5.9900,17.3200,309.9956
2004,24.1000,11.1000,-4.6500,15.7500,379.4564
2005,29.2000,10.0900,-7.4500,17.5400,512.1095
2006,19.0000,9.5000,-7.3200,16.8200,319.6011
2007,1.2000,10.1100,-3.0100,13.1100,15.7358
2008,5.4000,10.9300,-5.7100,16.6400,89.8518
2009,31.8000,10.5400,-4.7700,15.3200,487.0408
2010,20.4000,7.6900,-7.5800,15.2800,311.6248
2011,5.9000,9.8700,-6.5900,16.4500,97.0724
2012,7.8000,10.1700,-7.2100,17.3800,135.5765
2013,40.9000,8.7800,-8.1400,16.9300,692.2691
2014,6.7000,11.4800,-4.3900,15.8700,106.3313
2015,28.8000,10.5600,-4.8100,15.3700,442.5871
2016,16.8000,11.5400,-5.3100,16.8500,283.1366
2017,23.2000,11.5400,-3.8700,15.4100,357.5417
2018,7.5000,11.0200,-6.6700,17.7000,132.7212
2019,8.8000,11.6700,-4.7200,16.3900,144.2086
