year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.6000,4.2500,-11.2200,15.4700,9.2810
1981,5.2000,5.9600,-10.1600,16.1100,83.7941
1982,0.0000,5.4600,-9.3900,14.8500,0.0000
1983,4.4000,4.4700,-11.3700,15.8400,69.7086
1984,1.0000,5.0200,-12.9000,17.9300,17.9250
1985,1.3000,4.4400,-12.4400,16.8800,21.9485
1986,1.2000,5.0500,-10.8600,15.9000,19.0841
1987,4.5000,5.1800,-8.2900,13.4700,60.5971
1988,1.6000,3.9900,-10.3000,14.2900,22.8591
1989,2.0000,5.3300,-11.0500,16.3800,32.7630
1990,0.7000,5.0200,-8.5200,13.5400,9.4792
1991,0.9000,4.9300,-9.3500,14.2800,12.8534
1992,2.8000,5.6200,-9.5400,15.1600,42.4426
1993,1.3000,5.0900,-8.7600,13.8600,18.0153
1994,0.4000,5.0900,-10.4000,15.4900,6.1970
1995,0.7000,4.6000,-9.8800,14.4700,10.1306
1996,0.2000,4.6100,-11.4000,16.0100,3.2020
1997,1.9000,7.6500,-9.2100,16.8600,32.0278
1998,6.7000,5.4900,-10.2100,15.7100,105.2284
1999,2.0000,5.2400,-8.8100,14.0500,28.0916
2000,0.3000,6.3800,-10.2600,16.6400,4.9926
2001,0.4000,5.7700,-8.7800,14.5400,5.8176
2002,0.8000,5.7900,-8.8800,14.6700,11.7335
2003,6.4000,4.6300,-10.9100,15.5400,99.4654
2004,1.0000,6.9700,-10.0700,17.0400,17.0399
2005,6.0000,6.4900,-11.4400,17.9300,107.6007
2006,7.1000,5.9500,-12.8100,18.7600,133.1965
2007,0.9000,6.1100,-8.0600,14.1800,12.7597
2008,1.8000,7.1900,-12.1500,19.3400,34.8173
2009,2.3000,6.9100,-9.3000,16.2000,37.2673
2010,6.6000,3.9000,-10.1700,14.0700,92.8545
2011,0.8000,5.3400,-11.6800,17.0200,13.6188
2012,5.6000,6.6800,-12.4100,19.0900,106.9179
2013,7.9000,8.4200,-10.0400,18.4700,145.8741
2014,0.0000,6.1300,-9.4200,15.5500,0.0000
2015,1.2000,6.7100,-9.5500,16.2500,19.5052
2016,7.1000,6.7600,-10.2700,17.0200,120.8673
2017,1.3000,6.7900,-7.6100,14.4000,18.7203
2018,0.1000,8.2600,-10.8700,19.1300,1.9133
2019,6.9000,6.8300,-13.2800,20.1100,138.7615
