year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.3000,9.3300,-2.3600,11.7000,50.3044
1981,19.0000,11.6400,-2.3300,13.9700,265.5167
1982,5.1000,11.2300,-0.4400,11.6700,59.5301
1983,15.6000,10.9600,-0.5000,11.4600,178.8419
1984,6.1000,9.9400,-1.6400,11.5800,70.6632
1985,16.6000,9.9300,-1.5300,11.4600,190.2248
1986,13.1000,10.8100,-1.8700,12.6900,166.1912
1987,25.2000,9.2000,-0.3600,9.5600,240.8018
1988,0.8000,10.3000,-0.2300,10.5300,8.4211
1989,14.2000,11.9600,0.7400,11.2300,159.4146
1990,9.9000,10.7500,-0.1900,10.9400,108.2955
1991,9.9000,10.1000,-0.0600,10.1600,100.5515
1992,19.7000,11.0200,0.5000,10.5200,207.2143
1993,11.8000,10.9000,0.4600,10.4400,123.1524
1994,6.2000,11.3800,0.1800,11.2000,69.4632
1995,2.8000,10.4600,0.6300,9.8300,27.5204
1996,17.1000,10.2800,-0.5600,10.8300,185.2294
1997,8.5000,11.8200,-0.1000,11.9200,101.3260
1998,26.9000,11.2900,0.7700,10.5200,283.1121
1999,0.2000,11.6700,1.5800,10.0900,2.0175
2000,36.4000,11.6800,-0.8000,12.4800,454.3665
2001,32.2000,11.5700,0.3200,11.2500,362.1302
2002,5.3000,12.3400,1.5200,10.8200,57.3236
2003,10.6000,11.4300,-0.2000,11.6300,123.2365
2004,1.4000,11.6800,0.6300,11.0500,15.4695
2005,19.5000,10.8700,-0.4000,11.2800,219.9068
2006,19.5000,11.4400,-0.4900,11.9300,232.7024
2007,3.1000,12.4400,1.7700,10.6700,33.0878
2008,7.6000,11.8500,0.1200,11.7200,89.0999
2009,6.5000,12.1100,0.7100,11.4000,74.1063
2010,17.3000,9.7800,-0.7100,10.4900,181.4862
2011,27.5000,11.2000,-1.1400,12.3400,339.2915
2012,2.3000,11.3500,-1.0300,12.3800,28.4632
2013,35.2000,10.3900,-1.4000,11.7800,414.8218
2014,2.0000,13.1500,0.8400,12.3000,24.6089
2015,4.0000,12.1100,0.7600,11.3500,45.3903
2016,1.5000,12.8900,0.3800,12.5100,18.7699
2017,24.5000,13.0800,1.3500,11.7300,287.4217
2018,5.0000,11.9400,-0.4900,12.4400,62.1950
2019,4.4000,12.8300,0.7500,12.0900,53.1829
