year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,7.2000,7.6800,-10.3700,18.0500,129.9704
1981,1.2000,9.4300,-9.7400,19.1700,23.0084
1982,1.3000,9.6800,-9.1600,18.8400,24.4925
1983,3.2000,8.8400,-10.0900,18.9300,60.5694
1984,6.7000,8.3500,-10.7600,19.1200,128.0767
1985,9.5000,7.8300,-10.5600,18.3900,174.7296
1986,4.6000,9.1800,-9.8700,19.0500,87.6168
1987,11.9000,9.4300,-8.0800,17.5100,208.3216
1988,8.3000,7.6200,-9.2500,16.8600,139.9766
1989,10.3000,9.4900,-7.4800,16.9600,174.7363
1990,8.9000,9.1800,-7.0800,16.2600,144.7473
1991,7.3000,8.2700,-7.5900,15.8700,115.8311
1992,1.3000,9.4200,-8.1500,17.5800,22.8525
1993,13.2000,9.4800,-8.9300,18.4100,242.9600
1994,5.1000,10.2500,-7.9800,18.2200,92.9449
1995,8.0000,8.3600,-8.0600,16.4100,131.2966
1996,6.0000,8.2200,-9.8200,18.0400,108.2424
1997,7.4000,10.7000,-7.4300,18.1300,134.1945
1998,16.5000,10.8200,-7.1700,17.9900,296.9012
1999,0.1000,10.7800,-6.4800,17.2600,1.7263
2000,14.1000,10.4100,-9.5200,19.9300,281.0530
2001,1.8000,10.2100,-6.9000,17.1000,30.7858
2002,7.2000,9.9600,-5.8100,15.7700,113.5743
2003,20.4000,9.5100,-8.9300,18.4400,376.2159
2004,6.2000,10.6200,-7.1900,17.8100,110.4201
2005,13.2000,9.8800,-9.0100,18.8900,249.3254
2006,13.0000,10.7400,-9.0600,19.8100,257.4747
2007,10.0000,10.0500,-6.5100,16.5600,165.6217
2008,6.1000,10.8800,-9.4300,20.3100,123.8847
2009,1.0000,10.9300,-7.4000,18.3300,18.3305
2010,2.2000,7.8800,-8.8100,16.6900,36.7187
2011,14.6000,8.9700,-8.8100,17.7800,259.5802
2012,0.5000,10.4500,-9.0100,19.4700,9.7332
2013,7.2000,10.6000,-8.9600,19.5600,140.8477
2014,5.8000,11.0400,-7.5100,18.5600,107.6358
2015,13.0000,9.8600,-7.9000,17.7600,230.8759
2016,4.5000,10.6600,-8.9100,19.5700,88.0538
2017,19.8000,10.2200,-7.2100,17.4300,345.0628
2018,0.5000,12.1000,-8.8300,20.9300,10.4650
2019,2.2000,10.2100,-10.0000,20.2000,44.4495
