year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,11.3000,5.7500,-17.2700,23.0200,260.1751
1981,15.8000,9.7300,-14.3900,24.1200,381.1033
1982,6.7000,9.3900,-13.8900,23.2800,155.9781
1983,10.3000,9.1400,-13.4500,22.6000,232.7472
1984,12.4000,7.1900,-16.3100,23.5000,291.4287
1985,15.7000,5.9800,-18.0400,24.0200,377.1898
1986,5.0000,8.2300,-14.5400,22.7700,113.8581
1987,42.3000,6.5900,-13.3500,19.9400,843.6112
1988,25.8000,5.9200,-14.6800,20.6000,531.5589
1989,18.4000,7.6100,-13.7800,21.3900,393.6129
1990,28.8000,8.1100,-11.4100,19.5200,562.2310
1991,13.1000,7.8700,-13.2300,21.1000,276.4337
1992,14.8000,8.6200,-12.5100,21.1400,312.8289
1993,20.4000,7.4000,-13.2900,20.6800,421.9415
1994,18.8000,6.7000,-16.1400,22.8400,429.3911
1995,20.8000,7.5900,-14.2300,21.8200,453.8143
1996,18.8000,7.3400,-16.5900,23.9300,449.9728
1997,17.0000,11.3800,-14.1900,25.5700,434.6235
1998,18.8000,7.1800,-15.0400,22.2200,417.7869
1999,24.7000,7.8500,-13.9500,21.8000,538.5674
2000,41.5000,9.1200,-15.7800,24.9000,1033.3391
2001,32.4000,9.3000,-13.9000,23.2000,751.7152
2002,17.5000,8.0500,-15.4200,23.4700,410.6671
2003,26.5000,6.1900,-14.8000,20.9900,556.3003
2004,25.6000,9.4100,-15.9200,25.3300,648.4922
2005,29.1000,9.7900,-16.6900,26.4800,770.5757
2006,35.0000,8.9400,-15.8700,24.8000,868.1649
2007,20.2000,8.9500,-13.8400,22.7900,460.3356
2008,15.8000,11.0200,-16.7100,27.7300,438.0903
2009,20.0000,9.4200,-13.5700,22.9900,459.8140
2010,46.2000,5.2900,-15.3600,20.6500,954.1918
2011,45.1000,6.6100,-16.6500,23.2600,1049.1164
2012,14.2000,9.7700,-15.9300,25.7000,364.9295
2013,32.5000,10.3800,-16.0400,26.4200,858.5582
2014,33.6000,8.0900,-14.3600,22.4500,754.2932
2015,26.4000,10.5000,-12.7900,23.2900,614.8579
2016,37.9000,10.0400,-13.2900,23.3300,884.3443
2017,41.4000,7.9800,-11.8500,19.8300,820.8900
2018,38.3300,9.5100,-11.9400,21.4400,822.0043
2019,38.1000,9.5100,-12.0600,21.5600,821.4881
