year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.2000,3.3800,-10.9000,14.2800,45.6814
1981,0.3000,4.0000,-10.2400,14.2400,4.2717
1982,4.4000,2.4500,-10.5600,13.0100,57.2535
1983,5.3000,1.3700,-13.5100,14.8800,78.8442
1984,2.9000,2.9300,-11.9200,14.8500,43.0561
1985,1.9000,3.2000,-10.7100,13.9100,26.4311
1986,6.6000,2.0000,-12.6500,14.6500,96.6758
1987,6.5000,3.0000,-9.4100,12.4100,80.6361
1988,4.8000,2.1800,-9.2200,11.4000,54.7208
1989,6.9000,2.1200,-11.7900,13.9100,96.0067
1990,5.7000,2.6300,-10.3200,12.9500,73.7926
1991,6.5000,2.9800,-10.9900,13.9700,90.8149
1992,3.8000,3.3600,-11.5100,14.8700,56.5172
1993,11.3000,3.0300,-11.8000,14.8300,167.6219
1994,5.1000,2.9200,-10.1400,13.0600,66.6035
1995,13.4000,2.0600,-12.7600,14.8200,198.5556
1996,2.6000,4.0100,-11.3700,15.3800,39.9996
1997,0.2000,4.3500,-11.4600,15.8100,3.1629
1998,3.0000,4.4100,-9.8600,14.2700,42.7963
1999,9.3000,3.8200,-10.1200,13.9400,129.6648
2000,7.7000,2.4600,-12.1400,14.6000,112.4232
2001,1.2000,2.2100,-10.1100,12.3200,14.7863
2002,4.3000,3.9500,-10.5100,14.4600,62.1825
2003,3.9000,3.5200,-8.7400,12.2700,47.8422
2004,6.6000,4.2500,-10.4600,14.7100,97.0962
2005,2.2000,3.7900,-8.5400,12.3200,27.1095
2006,8.7000,2.7300,-8.3500,11.0800,96.4382
2007,6.6000,4.9000,-10.7500,15.6500,103.2752
2008,13.4000,4.0600,-12.0200,16.0800,215.5100
2009,3.2000,4.6900,-8.9600,13.6400,43.6597
2010,2.6000,3.6000,-8.1900,11.7900,30.6597
2011,2.0000,3.9000,-9.6400,13.5400,27.0735
2012,3.2000,3.4900,-10.4000,13.8900,44.4451
2013,4.8000,4.8900,-9.4300,14.3200,68.7157
2014,1.0000,3.5400,-9.7000,13.2300,13.2336
2015,4.8000,4.6000,-9.2100,13.8200,66.3171
2016,1.7000,4.6800,-10.3800,15.0700,25.6180
2017,6.5000,3.8600,-8.0800,11.9400,77.5872
2018,3.4000,4.3800,-8.8800,13.2700,45.1062
2019,4.4000,4.3800,-9.0200,13.4000,58.9528
