year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.3000,9.7600,-8.3800,18.1400,59.8723
1981,6.2000,12.0100,-8.6900,20.7000,128.3455
1982,11.6000,12.2300,-7.2700,19.5000,226.2062
1983,3.0000,11.7600,-7.5500,19.3100,57.9425
1984,1.7000,10.3900,-7.5800,17.9700,30.5441
1985,19.7000,9.9000,-9.5200,19.4100,382.4441
1986,3.2000,11.5900,-8.2300,19.8300,63.4422
1987,11.6000,10.1500,-7.0100,17.1500,198.9666
1988,13.8000,9.9800,-7.3100,17.2900,238.5920
1989,4.9000,12.5700,-5.3600,17.9400,87.8819
1990,19.7000,11.1200,-6.7200,17.8400,351.5256
1991,3.3000,9.9200,-6.2500,16.1700,53.3706
1992,3.5000,10.9600,-6.1300,17.0900,59.8133
1993,6.9000,11.1000,-6.3300,17.4300,120.2598
1994,0.2000,11.2600,-6.2000,17.4700,3.4935
1995,6.4000,10.5800,-6.0500,16.6300,106.4558
1996,1.7000,10.5700,-6.6100,17.1900,29.2162
1997,4.9000,11.7500,-6.1300,17.8800,87.6333
1998,13.2000,12.6000,-6.1300,18.7300,247.1930
1999,4.1000,10.7300,-5.3700,16.1100,66.0478
2000,8.1000,10.4000,-8.7000,19.1000,154.7453
2001,6.4000,11.6100,-8.2400,19.8400,126.9966
2002,3.2000,11.8000,-5.9200,17.7200,56.6935
2003,7.6000,10.7200,-7.4400,18.1600,137.9789
2004,13.7000,10.8000,-6.1100,16.9100,231.6203
2005,9.6000,9.7800,-8.7800,18.5600,178.2228
2006,7.4000,10.5500,-8.1500,18.7000,138.3475
2007,3.2000,10.1200,-6.4700,16.5900,53.0796
2008,4.4000,10.7300,-7.9200,18.6500,82.0658
2009,23.4000,11.0500,-7.4700,18.5100,433.2137
2010,9.7000,8.3500,-9.5000,17.8500,173.1771
2011,6.5000,10.1700,-7.9700,18.1400,117.8926
2012,2.6000,11.1600,-8.2400,19.3900,50.4241
2013,12.6000,10.1100,-8.8900,19.0000,239.4122
2014,1.1000,12.5900,-5.5800,18.1800,19.9969
2015,8.3000,11.4800,-5.2300,16.7100,138.6972
2016,12.2000,12.0600,-6.9500,19.0100,231.9258
2017,8.3000,12.7700,-5.1700,17.9400,148.8892
2018,1.2000,12.6400,-7.4400,20.0800,24.1016
2019,1.2000,12.1700,-6.7500,18.9200,22.7008
