year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.3000,7.0300,-6.9800,14.0100,4.2036
1981,0.0000,7.6500,-6.8600,14.5200,0.0000
1982,1.2000,5.6900,-7.4300,13.1200,15.7495
1983,3.2000,5.1700,-9.2400,14.4100,46.1107
1984,0.0000,6.6500,-8.4800,15.1300,0.0000
1985,0.0000,6.4800,-7.1400,13.6100,0.0000
1986,2.8000,5.6200,-7.8000,13.4200,37.5872
1987,0.7000,6.6500,-6.2000,12.8500,8.9943
1988,0.7000,5.9600,-5.8100,11.7700,8.2403
1989,1.8000,5.5400,-8.0300,13.5700,24.4224
1990,0.9000,6.0700,-6.3000,12.3700,11.1287
1991,2.3000,6.4500,-6.7300,13.1800,30.3191
1992,2.7000,6.8600,-7.8500,14.7100,39.7208
1993,9.0000,6.5900,-7.2600,13.8500,124.6920
1994,0.8000,6.6200,-6.6200,13.2400,10.5925
1995,3.6000,6.0900,-8.3400,14.4300,51.9487
1996,0.8000,7.2900,-7.2900,14.5800,11.6660
1997,1.3000,7.6500,-7.5600,15.2100,19.7758
1998,2.5000,7.9400,-6.2000,14.1400,35.3588
1999,2.9000,7.5000,-5.7800,13.2900,38.5278
2000,0.5000,6.5700,-7.1000,13.6800,6.8381
2001,0.2000,6.3000,-6.5300,12.8400,2.5671
2002,0.6000,7.7900,-6.1200,13.9200,8.3501
2003,1.5000,6.9900,-5.0200,12.0000,18.0071
2004,1.5000,7.8500,-6.3300,14.1800,21.2679
2005,1.1000,7.6700,-4.7400,12.4100,13.6553
2006,2.0000,6.9600,-4.3000,11.2600,22.5292
2007,1.0000,8.6300,-6.3700,15.0100,15.0081
2008,1.4000,7.8100,-7.9200,15.7300,22.0260
2009,1.6000,8.1200,-5.1200,13.2400,21.1834
2010,0.7000,7.4400,-4.6400,12.0800,8.4592
2011,5.8000,7.3100,-6.3900,13.7000,79.4587
2012,2.3000,7.1400,-6.8400,13.9800,32.1509
2013,1.6000,8.5200,-5.7200,14.2500,22.7956
2014,1.3000,7.0600,-5.8800,12.9300,16.8117
2015,4.2000,8.3600,-5.5700,13.9400,58.5329
2016,2.2000,8.3500,-6.4100,14.7600,32.4693
2017,5.5000,7.5900,-4.3800,11.9700,65.8184
2018,0.7000,8.8800,-5.9600,14.8400,10.3899
2019,1.4000,8.1100,-6.2800,14.3900,20.1457
