year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,10.7000,6.6000,-13.9800,20.5800,220.2417
1981,39.2000,7.9500,-15.1300,23.0800,904.6896
1982,12.6000,7.8100,-11.4500,19.2600,242.6879
1983,34.2000,8.4500,-12.0700,20.5200,701.7477
1984,7.4000,5.9300,-13.2900,19.2200,142.2319
1985,28.0000,6.8800,-12.8100,19.6800,551.1469
1986,19.0000,7.1300,-14.7400,21.8600,415.4332
1987,25.7000,6.4800,-11.6300,18.1100,465.3550
1988,17.1000,6.1600,-10.8900,17.0500,291.5912
1989,23.9000,8.5800,-9.6400,18.2300,435.6254
1990,26.4000,8.0200,-11.0200,19.0400,502.6432
1991,25.2000,6.9400,-11.3600,18.3000,461.0553
1992,14.5000,7.6700,-9.7500,17.4100,252.4805
1993,25.7000,7.5300,-10.8700,18.4000,472.8924
1994,25.4000,7.5600,-12.6000,20.1600,512.1431
1995,13.2000,6.9500,-10.0000,16.9500,223.6973
1996,9.4000,7.0900,-11.7900,18.8800,177.4444
1997,34.4000,7.7900,-11.1000,18.9000,650.0129
1998,14.8000,10.1300,-10.0900,20.2200,299.2453
1999,23.4000,7.1800,-9.7200,16.9000,395.4679
2000,30.4000,7.5500,-13.4900,21.0400,639.4861
2001,41.6000,8.1600,-14.7600,22.9300,953.7825
2002,13.6000,9.6100,-9.4100,19.0300,258.7886
2003,13.6000,8.5000,-11.1200,19.6100,266.7578
2004,40.0000,7.8300,-10.0700,17.9000,716.1624
2005,38.6000,6.8100,-13.2200,20.0300,773.1524
2006,37.5000,7.2700,-13.3400,20.6100,772.9411
2007,23.7000,6.9700,-7.7600,14.7300,349.0397
2008,11.4000,9.3500,-11.5200,20.8600,237.8283
2009,63.1000,8.3400,-10.5800,18.9200,1193.7971
2010,39.0000,5.3900,-12.5400,17.9300,699.3228
2011,28.8000,6.8200,-13.0400,19.8600,571.8296
2012,10.6000,7.7700,-14.0600,21.8300,231.3748
2013,62.2000,6.1900,-14.0800,20.2600,1260.3974
2014,19.4000,8.3700,-10.8100,19.1900,372.2752
2015,39.5000,7.9100,-11.8700,19.7800,781.3434
2016,43.1000,8.7200,-12.0700,20.7800,895.6676
2017,59.5000,8.2800,-10.8200,19.1100,1136.8682
2018,14.4000,8.7400,-13.7400,22.4900,323.8470
2019,15.9000,8.5900,-10.8300,19.4200,308.7116
