year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.1000,4.2800,-11.6700,15.9500,1.5948
1981,2.7000,6.2600,-10.8100,17.0700,46.0824
1982,0.5000,5.5700,-9.4900,15.0600,7.5287
1983,1.7000,4.6600,-9.9000,14.5700,24.7609
1984,1.3000,4.4400,-12.9400,17.3800,22.5923
1985,6.7000,3.9500,-13.2700,17.2200,115.3811
1986,1.7000,4.9700,-10.1500,15.1200,25.7051
1987,4.9000,4.7700,-8.0000,12.7700,62.5545
1988,4.3000,3.5500,-11.0500,14.6000,62.7730
1989,1.3000,5.5000,-9.9200,15.4200,20.0417
1990,1.8000,4.9000,-8.7600,13.6600,24.5959
1991,1.9000,4.8500,-9.4500,14.3000,27.1700
1992,4.5000,5.2400,-9.4000,14.6400,65.8614
1993,1.2000,4.8700,-9.2100,14.0900,16.9047
1994,1.5000,4.8200,-10.9800,15.8000,23.7026
1995,2.7000,4.6900,-9.8100,14.5000,39.1623
1996,0.4000,4.1700,-11.4700,15.6400,6.2559
1997,1.1000,7.8500,-9.1600,17.0100,18.7109
1998,5.9000,4.1600,-9.8400,13.9900,82.5664
1999,0.5000,4.3200,-8.5400,12.8600,6.4303
2000,0.8000,6.5600,-10.5600,17.1200,13.6997
2001,5.8000,5.9000,-9.3300,15.2300,88.3215
2002,5.1000,5.3900,-9.4400,14.8300,75.6339
2003,12.3000,3.4100,-10.5400,13.9500,171.5678
2004,1.5000,6.6700,-10.0600,16.7400,25.1032
2005,2.5000,6.5500,-12.2900,18.8400,47.0974
2006,5.7000,5.8100,-11.7500,17.5600,100.0784
2007,5.2000,6.1900,-8.1100,14.3000,74.3839
2008,2.7000,7.0600,-12.2900,19.3500,52.2418
2009,2.2000,7.1500,-9.5600,16.7000,36.7475
2010,2.9000,3.6500,-10.7100,14.3600,41.6472
2011,7.4000,5.6400,-12.3200,17.9700,132.9707
2012,3.3000,6.6100,-12.1400,18.7500,61.8836
2013,4.6000,8.3900,-10.7200,19.1100,87.9220
2014,1.3000,5.9700,-10.3300,16.3000,21.1938
2015,0.0000,6.5100,-9.9200,16.4300,0.0000
2016,1.3000,6.5800,-10.6500,17.2300,22.4003
2017,3.8000,6.9600,-8.5900,15.5500,59.0978
2018,0.5000,8.0500,-11.8200,19.8800,9.9394
2019,2.6000,6.9100,-13.7800,20.6900,53.7848
