year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.1000,14.0100,-0.0700,14.0800,15.4890
1981,20.2000,16.8100,-0.0400,16.8500,340.2993
1982,11.7000,16.8600,1.1700,15.6900,183.5707
1983,11.6000,15.8700,1.1900,14.6900,170.3468
1984,4.4000,14.5200,0.2400,14.2800,62.8176
1985,12.7000,14.0600,-0.4900,14.5400,184.6844
1986,18.5000,16.1200,-0.0300,16.1500,298.7687
1987,22.7000,14.8500,1.4000,13.4500,305.2909
1988,2.9000,14.8100,1.7000,13.1100,38.0311
1989,12.4000,16.1700,1.8300,14.3500,177.9059
1990,27.7000,14.9700,1.0200,13.9400,386.2203
1991,5.1000,13.9200,2.0300,11.8900,60.6422
1992,27.2000,15.2900,2.2100,13.0800,355.7248
1993,13.1000,15.3700,1.9900,13.3800,175.2736
1994,4.0000,16.3800,2.2200,14.1600,56.6284
1995,25.7000,15.7500,2.3900,13.3600,343.3526
1996,0.3000,15.0300,1.5300,13.5000,4.0505
1997,0.6000,15.9400,2.5600,13.3900,8.0314
1998,15.4000,16.0400,2.1000,13.9400,214.7125
1999,7.3000,15.5300,3.3100,12.2200,89.1847
2000,34.2000,16.3000,0.0400,16.2600,556.1454
2001,58.5000,16.7100,1.2800,15.4300,902.7115
2002,6.5000,16.1000,2.8700,13.2300,86.0025
2003,21.4000,14.8400,0.2500,14.5900,312.2327
2004,12.0000,16.2400,2.2400,14.0000,168.0343
2005,24.9000,15.5800,-0.4000,15.9800,397.8328
2006,11.6000,16.0800,0.3700,15.7100,182.2797
2007,3.4000,16.0700,2.7300,13.3400,45.3394
2008,13.3000,16.3000,0.4100,15.8900,211.2805
2009,3.2000,15.8700,2.3500,13.5200,43.2593
2010,28.7000,13.7000,0.7300,12.9700,372.2702
2011,17.8000,15.0400,0.7100,14.3300,255.0976
2012,3.6000,16.1500,-0.0100,16.1600,58.1797
2013,56.5000,15.2400,-0.4100,15.6500,884.3042
2014,10.3000,17.9300,2.2100,15.7200,161.8871
2015,5.2000,15.8100,2.3600,13.4500,69.9444
2016,40.4000,17.0700,1.5900,15.4800,625.2383
2017,21.2000,17.0300,3.0600,13.9700,296.1737
2018,7.3000,16.9500,1.3300,15.6200,114.0253
2019,6.2000,16.7900,1.3200,15.4700,95.9288
