year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.0000,4.3700,-10.9700,15.3400,0.0000
1981,0.3000,5.3000,-10.5100,15.8000,4.7410
1982,0.5000,3.5100,-10.5900,14.1000,7.0499
1983,0.0000,2.7500,-12.8900,15.6400,0.0000
1984,0.1000,4.0000,-12.1300,16.1300,1.6132
1985,0.1000,4.1000,-10.8800,14.9800,1.4984
1986,0.0000,3.1200,-11.0100,14.1300,0.0000
1987,2.9000,4.3900,-9.2300,13.6200,39.5049
1988,0.5000,3.1500,-9.5400,12.6900,6.3470
1989,1.2000,3.3300,-11.0900,14.4300,17.3138
1990,0.4000,3.9900,-9.7400,13.7200,5.4890
1991,0.3000,4.1300,-9.8100,13.9400,4.1821
1992,0.2000,4.3000,-10.9000,15.2100,3.0417
1993,0.8000,4.2100,-9.9300,14.1400,11.3144
1994,0.0000,3.7000,-9.9100,13.6200,0.0000
1995,3.6000,2.5600,-12.0900,14.6500,52.7513
1996,0.1000,4.1700,-11.2800,15.4500,1.5445
1997,0.1000,5.0400,-11.7800,16.8200,1.6817
1998,1.1000,4.9800,-10.0300,15.0100,16.5091
1999,1.1000,4.6700,-9.3500,14.0100,15.4142
2000,1.3000,3.1800,-11.3000,14.4800,18.8203
2001,0.3000,3.1900,-9.9500,13.1400,3.9434
2002,0.2000,4.9500,-9.6300,14.5800,2.9169
2003,0.6000,3.8500,-9.1600,13.0100,7.8047
2004,0.4000,5.3600,-10.4000,15.7600,6.3035
2005,0.0000,4.3900,-9.0400,13.4300,0.0000
2006,1.8000,3.3400,-8.8900,12.2200,22.0045
2007,0.8000,5.3300,-10.5000,15.8300,12.6626
2008,7.0000,4.6800,-12.9900,17.6600,123.6404
2009,0.5000,5.1900,-9.1800,14.3700,7.1851
2010,1.1000,4.0000,-9.5100,13.5000,14.8525
2011,0.3000,4.1900,-10.4700,14.6600,4.3984
2012,0.0000,4.2800,-11.2100,15.4900,0.0000
2013,1.5000,5.3300,-10.2100,15.5400,23.3089
2014,0.1000,3.7300,-10.4700,14.2100,1.4208
2015,0.7000,4.9700,-9.7000,14.6600,10.2648
2016,1.0000,5.1400,-10.8800,16.0200,16.0226
2017,2.3000,4.2500,-8.5500,12.8000,29.4402
2018,0.0000,5.8500,-10.3200,16.1700,0.0000
2019,2.4000,4.9900,-10.7500,15.7500,37.7897
