year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,10.6000,4.0900,-17.2400,21.3400,226.1702
1981,8.9000,4.7600,-15.6000,20.3600,181.2212
1982,8.7000,5.8200,-13.8000,19.6200,170.7289
1983,13.0000,5.8200,-14.4500,20.2700,263.5037
1984,12.0000,3.9600,-17.5800,21.5400,258.5196
1985,18.0000,5.7300,-16.4000,22.1300,398.3874
1986,5.9000,5.5800,-16.3400,21.9100,129.2915
1987,14.6000,4.0500,-14.7900,18.8500,275.1441
1988,10.3000,4.5100,-15.0500,19.5600,201.4605
1989,4.8000,6.1700,-11.4900,17.6500,84.7237
1990,19.9000,7.5800,-15.0300,22.6100,449.9928
1991,17.1000,5.7400,-13.0500,18.7800,321.2000
1992,5.0000,5.7500,-13.2400,18.9900,94.9478
1993,12.6000,5.9500,-13.0900,19.0400,239.8480
1994,11.0000,4.8000,-15.2000,20.0100,220.0967
1995,14.8000,5.0200,-13.4100,18.4300,272.7400
1996,13.2000,6.2600,-12.9000,19.1600,252.8516
1997,36.8000,5.3800,-14.6700,20.0500,737.8933
1998,7.5000,8.5400,-13.3700,21.9100,164.3022
1999,14.0000,3.3800,-13.4900,16.8600,236.0934
2000,41.5000,5.1800,-15.8600,21.0400,873.3311
2001,16.4000,5.8700,-17.6500,23.5200,385.7217
2002,19.1000,7.7500,-11.3500,19.1000,364.8294
2003,10.2000,7.8900,-15.2500,23.1400,236.0186
2004,20.4000,5.7100,-13.7100,19.4200,396.2062
2005,23.8000,4.5300,-15.4800,20.0200,476.3783
2006,15.4000,4.9600,-15.6100,20.5700,316.7750
2007,30.0000,4.4800,-11.1700,15.6500,469.5457
2008,23.3000,7.8900,-12.7600,20.6500,481.0582
2009,24.8000,6.3800,-13.9000,20.2900,503.0920
2010,38.9000,4.0500,-16.4700,20.5200,798.1434
2011,26.7000,4.9600,-15.3700,20.3300,542.8362
2012,6.3000,5.9500,-16.2600,22.2100,139.9188
2013,17.7000,4.6900,-17.2300,21.9200,387.9695
2014,4.1000,7.1500,-15.1700,22.3100,91.4894
2015,35.2000,6.6300,-13.9100,20.5400,722.9850
2016,37.2000,6.1300,-15.4200,21.5500,801.6662
2017,7.0000,7.0400,-12.8200,19.8600,139.0137
2018,11.4000,6.1200,-16.9100,23.0300,262.5001
2019,1.4000,7.0000,-11.4800,18.4800,25.8659
