year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,14.7000,10.0300,-1.0000,11.0300,162.1953
1981,22.2000,12.2800,-0.4400,12.7200,282.3223
1982,16.8000,11.7300,0.7200,11.0100,184.9014
1983,19.2000,11.4000,0.7400,10.6600,204.6089
1984,0.3000,10.3600,-0.0500,10.4100,3.1237
1985,8.8000,10.5900,0.0100,10.5800,93.1250
1986,26.4000,11.3300,-0.3600,11.6900,308.6262
1987,65.9000,9.9800,1.1100,8.8700,584.5569
1988,18.5000,10.4900,0.9900,9.5000,175.7522
1989,16.5000,12.1000,1.7700,10.3300,170.4275
1990,14.0000,11.7700,1.2200,10.5400,147.6016
1991,4.1000,10.4200,1.7600,8.6600,35.4955
1992,8.1000,11.3700,1.6100,9.7700,79.0977
1993,14.8000,11.6200,1.7300,9.8900,146.3001
1994,15.8000,11.9900,1.5800,10.4100,164.5505
1995,3.4000,11.7900,2.1800,9.6100,32.6822
1996,8.5000,11.2400,0.9700,10.2700,87.2936
1997,2.1000,12.3700,1.3400,11.0300,23.1666
1998,4.1000,11.4800,2.0800,9.4000,38.5599
1999,3.0000,12.4700,2.8700,9.6000,28.8053
2000,17.4000,12.6800,0.7500,11.9400,207.6748
2001,51.5000,12.8200,1.6800,11.1400,573.6864
2002,17.9000,13.1500,2.6800,10.4800,187.5315
2003,9.9000,11.7400,1.2100,10.5300,104.2169
2004,2.8000,13.1600,2.3100,10.8500,30.3859
2005,27.5000,12.4100,1.0700,11.3400,311.9364
2006,22.4000,12.8200,1.1200,11.7000,261.9967
2007,6.4000,14.0600,3.0400,11.0200,70.5331
2008,15.5000,12.8900,1.5600,11.3300,175.5606
2009,4.8000,13.3200,2.3500,10.9700,52.6436
2010,7.8000,10.9800,0.9300,10.0500,78.4275
2011,18.2000,12.8000,0.5800,12.2200,222.4849
2012,2.7000,12.5300,0.8700,11.6500,31.4645
2013,34.5000,11.9500,0.3100,11.6400,401.7333
2014,22.5000,14.4400,2.2700,12.1700,273.7310
2015,0.1000,12.7200,2.3900,10.3200,1.0323
2016,0.4000,13.4600,2.0200,11.4400,4.5760
2017,40.1000,14.0300,3.1500,10.8900,436.6134
2018,5.0000,12.8700,1.3700,11.5000,57.4872
2019,27.3000,13.5900,1.8400,11.7500,320.7816
