year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,10.7000,7.8500,-10.3200,18.1700,194.4609
1981,9.6000,9.9000,-10.5800,20.4800,196.6393
1982,4.7000,9.4400,-8.0500,17.4900,82.2141
1983,7.3000,9.8000,-8.4300,18.2300,133.0794
1984,3.1000,8.3700,-10.1500,18.5100,57.3953
1985,16.0000,8.5700,-10.6400,19.2100,307.4044
1986,3.5000,9.0900,-9.8900,18.9800,66.4190
1987,12.9000,7.5100,-8.9700,16.4800,212.5465
1988,5.3000,7.8200,-7.5100,15.3300,81.2231
1989,10.8000,10.8100,-6.5000,17.3100,186.9449
1990,27.3000,9.8000,-8.9700,18.7600,512.2700
1991,16.8000,8.7100,-8.0900,16.8000,282.3110
1992,5.5000,9.6700,-6.9500,16.6200,91.4166
1993,7.1000,9.8600,-7.5300,17.3900,123.4987
1994,15.9000,9.7600,-8.6700,18.4300,292.9805
1995,2.8000,8.8300,-6.4200,15.2500,42.7011
1996,2.7000,9.3800,-7.4500,16.8200,45.4259
1997,10.6000,10.4400,-7.5900,18.0300,191.1088
1998,6.0000,11.5300,-6.3500,17.8700,107.2432
1999,10.3000,8.7900,-5.7600,14.5500,149.8332
2000,24.5000,10.1600,-10.6800,20.8400,510.5801
2001,20.9000,10.1900,-11.9500,22.1400,462.6836
2002,4.7000,12.0200,-5.9100,17.9300,84.2638
2003,4.5000,11.1100,-7.8200,18.9300,85.1893
2004,11.7000,10.6400,-6.5100,17.1600,200.7331
2005,23.9000,9.2800,-9.9100,19.1900,458.7039
2006,25.5000,9.3500,-9.5900,18.9500,483.1104
2007,1.7000,9.9100,-5.1000,15.0100,25.5184
2008,7.6000,10.8500,-8.9200,19.7800,150.3085
2009,30.2000,10.2000,-8.1200,18.3200,553.1983
2010,54.0000,7.2900,-10.3900,17.6800,954.6091
2011,16.7000,9.2100,-9.7100,18.9200,315.9801
2012,8.6000,9.2900,-10.6400,19.9300,171.3960
2013,23.8000,8.0300,-11.1900,19.2300,457.6556
2014,12.3000,11.2900,-6.9200,18.2100,223.9866
2015,18.6000,10.5700,-7.8200,18.3900,342.0248
2016,11.2000,10.9400,-7.9000,18.8400,210.9857
2017,21.5000,11.3300,-6.3600,17.6900,380.3667
2018,6.8000,10.7800,-9.7200,20.4900,139.3433
2019,6.8000,11.2700,-7.1400,18.4100,125.1777
