year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,11.1000,3.2500,-17.1300,20.3800,226.2429
1981,9.1000,4.6400,-15.4900,20.1300,183.2250
1982,9.5000,4.9900,-13.3800,18.3700,174.4969
1983,17.0000,5.4100,-14.1900,19.6000,333.2156
1984,7.2000,2.9800,-15.7500,18.7400,134.9182
1985,18.5000,4.4900,-15.7900,20.2800,375.1241
1986,11.2000,4.1900,-16.8000,20.9900,235.1394
1987,19.4000,3.5100,-14.1600,17.6800,342.9006
1988,9.3000,3.2100,-13.0600,16.2700,151.3337
1989,19.1000,5.4100,-12.0900,17.5000,334.2454
1990,23.0000,5.8000,-14.0000,19.8000,455.3244
1991,35.0000,3.7300,-14.1300,17.8700,625.3063
1992,8.9000,4.7200,-12.0500,16.7700,149.2347
1993,23.8000,5.0000,-13.5100,18.5200,440.6949
1994,13.3000,4.3000,-14.1300,18.4300,245.1055
1995,7.4000,4.1400,-12.3600,16.5000,122.0850
1996,8.0000,4.7700,-12.7400,17.5000,140.0292
1997,24.4000,5.2300,-13.6700,18.9000,461.1724
1998,15.3000,8.1100,-11.7800,19.8900,304.3813
1999,13.4000,3.6100,-11.5600,15.1700,203.2460
2000,27.9000,5.0200,-14.8700,19.8900,555.0204
2001,21.9000,5.1600,-17.0000,22.1600,485.3463
2002,21.5000,6.7500,-11.3900,18.1500,390.1513
2003,10.2000,6.1300,-12.6900,18.8200,191.9458
2004,28.3000,5.3100,-11.8200,17.1300,484.7984
2005,27.7000,4.1800,-15.0800,19.2600,533.5167
2006,17.3000,4.3600,-14.9000,19.2500,333.0421
2007,21.5000,4.1600,-10.5000,14.6600,315.1599
2008,9.6000,6.8500,-12.6300,19.4800,187.0049
2009,33.8000,5.9200,-12.2800,18.2000,615.1061
2010,42.1000,2.5800,-14.6400,17.2200,725.1196
2011,27.5000,3.8200,-14.5000,18.3300,504.0292
2012,6.7000,4.3800,-16.0500,20.4300,136.8730
2013,26.9000,3.7700,-15.9600,19.7300,530.6376
2014,10.7000,6.4600,-13.3300,19.8000,211.8096
2015,24.9000,6.4500,-12.1700,18.6100,463.5015
2016,41.8000,6.5200,-12.8800,19.4100,811.2306
2017,36.0000,6.4700,-11.3600,17.8300,641.7052
2018,15.8000,6.7700,-14.7800,21.5500,340.5518
2019,9.7000,7.0600,-10.7900,17.8500,173.1649
