year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,16.0000,13.0800,0.8200,12.2700,196.2725
1981,18.8000,15.5600,0.6400,14.9300,280.5954
1982,15.6000,15.1600,1.0200,14.1300,220.4604
1983,6.3000,14.7000,1.2400,13.4500,84.7636
1984,3.2000,13.4800,0.2800,13.2000,42.2477
1985,34.4000,13.2900,0.1700,13.1200,451.2997
1986,7.7000,14.5500,0.5100,14.0400,108.1166
1987,51.1000,13.5900,1.8500,11.7400,599.8659
1988,0.5000,13.6800,1.6600,12.0200,6.0089
1989,73.6000,14.4800,1.8500,12.6300,929.5947
1990,49.1000,14.0700,1.2100,12.8600,631.4094
1991,10.8000,12.4100,2.0400,10.3700,112.0059
1992,31.1000,14.1500,1.7200,12.4300,386.4446
1993,44.6000,14.1000,1.8200,12.2700,547.3443
1994,23.1000,15.5700,2.1500,13.4200,309.9663
1995,17.0000,14.4800,2.3800,12.1000,205.7448
1996,20.8000,13.8300,1.5100,12.3300,256.4492
1997,4.3000,15.2000,2.1700,13.0300,56.0386
1998,29.6000,14.6000,2.0700,12.5300,370.7586
1999,8.1000,15.1000,3.5100,11.6000,93.9322
2000,39.9000,16.2600,0.8700,15.4000,614.3003
2001,97.7000,15.8700,1.8700,14.0100,1368.2979
2002,40.1000,15.4000,3.2800,12.1200,486.0091
2003,54.1000,14.3300,1.4700,12.8700,696.1050
2004,7.9000,15.7900,3.0200,12.7700,100.8690
2005,44.1000,15.0800,0.8000,14.2800,629.5765
2006,33.0000,15.7000,1.1800,14.5200,479.1576
2007,16.1000,15.7900,2.8800,12.9200,207.9424
2008,46.5000,16.0100,1.3000,14.7100,683.9560
2009,2.8000,14.9800,2.7600,12.2200,34.2234
2010,15.7000,13.8000,2.1000,11.7000,183.6741
2011,40.6000,15.0700,1.4400,13.6300,553.3603
2012,2.8000,16.0600,1.1000,14.9600,41.8996
2013,45.1000,15.5800,0.7200,14.8500,669.8603
2014,27.5000,17.1500,2.6800,14.4700,398.0452
2015,4.9000,14.2600,2.5200,11.7400,57.5246
2016,5.1000,15.4700,1.2800,14.1900,72.3657
2017,34.2000,15.3900,2.9900,12.4000,424.0866
2018,13.3000,15.7500,1.2700,14.4900,192.6720
2019,31.5000,15.1400,0.8100,14.3300,451.5061
