year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.3000,8.8100,-8.1200,16.9400,5.0817
1981,3.2000,10.3700,-6.7600,17.1300,54.8148
1982,1.3000,10.0800,-6.4800,16.5600,21.5299
1983,2.2000,8.9200,-7.4700,16.3800,36.0401
1984,0.3000,9.7200,-8.8300,18.5400,5.5635
1985,1.4000,9.1000,-7.9700,17.0700,23.8963
1986,0.7000,9.9400,-7.2800,17.2200,12.0557
1987,1.0000,10.3500,-4.5000,14.8600,14.8555
1988,4.7000,8.7900,-6.5400,15.3300,72.0603
1989,8.1000,10.2400,-7.2300,17.4800,141.5624
1990,5.4000,9.9600,-4.7500,14.7100,79.4568
1991,1.1000,9.8100,-5.7200,15.5300,17.0876
1992,3.6000,10.4000,-6.8700,17.2700,62.1733
1993,0.2000,10.4300,-5.5000,15.9300,3.1856
1994,0.2000,10.7200,-6.2300,16.9400,3.3884
1995,1.4000,9.4500,-5.8800,15.3400,21.4697
1996,1.0000,9.1900,-7.0900,16.2800,16.2814
1997,0.0000,11.6900,-5.1900,16.8800,0.0000
1998,2.6000,11.2300,-5.8200,17.0500,44.3338
1999,0.0000,11.2000,-4.2800,15.4800,0.0000
2000,6.9000,11.2500,-6.3000,17.5500,121.1252
2001,0.0000,10.3800,-3.9600,14.3500,0.0000
2002,2.7000,10.5400,-4.5400,15.0900,40.7374
2003,5.0000,10.5500,-6.2200,16.7700,83.8667
2004,0.0000,11.9200,-5.4900,17.4100,0.0000
2005,1.0000,11.1800,-6.0500,17.2200,17.2227
2006,5.8000,11.0600,-6.9600,18.0200,104.4890
2007,0.0000,10.8700,-4.3400,15.2200,0.0000
2008,11.5000,12.4300,-9.9900,22.4200,257.8361
2009,1.1000,12.3100,-4.6000,16.9000,18.5923
2010,5.9000,9.4200,-5.1700,14.5900,86.0854
2011,4.3000,10.0800,-7.1500,17.2400,74.1239
2012,2.9000,11.2800,-8.0300,19.3100,56.0120
2013,1.7300,13.0100,-5.4600,18.4800,32.0258
2014,1.0000,12.1100,-4.4100,16.5200,16.5199
2015,2.8000,11.9200,-4.7600,16.6800,46.6906
2016,4.2000,11.7800,-5.6700,17.4600,73.3299
2017,0.0000,11.6200,-3.7000,15.3200,0.0000
2018,4.6000,13.6100,-6.0000,19.6100,90.2203
2019,4.2000,12.1700,-6.9400,19.1100,80.2552
