year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.6000,12.7300,-3.2500,15.9800,73.5277
1981,7.5000,15.3400,-3.3700,18.7100,140.3429
1982,4.8000,15.2800,-2.0100,17.2800,82.9677
1983,4.9000,14.4500,-2.1400,16.5900,81.2895
1984,1.1000,12.9000,-2.8700,15.7700,17.3498
1985,14.9000,12.7600,-2.9800,15.7300,234.3918
1986,6.0000,13.9900,-3.1600,17.1500,102.8946
1987,6.7000,13.3600,-1.6700,15.0300,100.7217
1988,4.7000,13.1500,-1.9500,15.1100,71.0085
1989,3.1000,14.7400,-0.9300,15.6700,48.5879
1990,37.4000,13.1900,-1.8500,15.0400,562.6390
1991,5.5000,12.4100,-1.3300,13.7400,75.5812
1992,10.6000,13.8600,-1.3800,15.2400,161.5325
1993,1.8000,13.9000,-1.3100,15.2100,27.3818
1994,2.9000,14.1400,-1.2000,15.3400,44.4897
1995,5.6000,13.8200,-0.5000,14.3200,80.1647
1996,1.2000,13.4500,-1.5100,14.9600,17.9466
1997,3.1000,14.1500,-0.5600,14.7100,45.6046
1998,37.4000,14.6500,-0.7900,15.4300,577.2094
1999,0.0000,13.9700,0.5600,13.4000,0.0000
2000,13.3000,14.9700,-2.2900,17.2500,229.4809
2001,30.0000,15.2000,-1.3900,16.5900,497.6971
2002,1.4000,15.4500,1.0300,14.4200,20.1926
2003,7.4000,14.4400,-1.5700,16.0100,118.4677
2004,6.2000,14.8200,0.3500,14.4700,89.7082
2005,21.1000,14.5400,-2.3600,16.9000,356.5717
2006,5.5000,14.2200,-1.6100,15.8300,87.0685
2007,4.4000,14.8000,0.5600,14.2400,62.6612
2008,0.9000,15.3100,-0.9600,16.2700,14.6462
2009,7.7000,15.0500,-0.4700,15.5200,119.5215
2010,11.2000,12.5400,-2.1600,14.6900,164.5564
2011,10.5000,14.4500,-1.8300,16.2800,170.9169
2012,1.8000,14.8300,-1.8500,16.6900,30.0356
2013,26.9000,13.4500,-3.0200,16.4700,443.1307
2014,3.4000,16.6500,0.5700,16.0700,54.6496
2015,6.9000,15.1300,0.5700,14.5700,100.5048
2016,25.6000,15.9000,-0.3600,16.2600,416.3792
2017,13.6000,16.4700,1.0000,15.4700,210.4301
2018,1.5000,15.7200,-0.7700,16.4900,24.7344
2019,3.3000,16.0200,-0.5500,16.5700,54.6902
