year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.8000,9.4600,-4.4000,13.8600,66.5061
1981,10.3000,11.2200,-3.2000,14.4300,148.5780
1982,9.6000,10.7300,-2.6200,13.3500,128.1855
1983,3.2000,9.6400,-3.6500,13.3000,42.5568
1984,7.4000,10.0600,-4.2700,14.3300,106.0351
1985,36.8000,9.7600,-4.8000,14.5500,535.4764
1986,6.2000,10.4500,-3.6300,14.0800,87.3027
1987,26.1000,10.3700,-1.2500,11.6200,303.2423
1988,11.2000,9.3600,-2.9000,12.2600,137.3215
1989,58.3000,10.0600,-3.7500,13.8200,805.4300
1990,42.6000,10.4000,-1.9900,12.3900,527.9046
1991,10.8000,9.7700,-1.7800,11.5400,124.6523
1992,12.6000,10.8300,-2.5500,13.3800,168.5316
1993,19.6000,10.2800,-2.6700,12.9400,253.6997
1994,19.8000,11.2300,-2.6900,13.9200,275.6466
1995,18.7000,11.0900,-2.0100,13.1100,245.0978
1996,27.6000,9.4600,-3.4800,12.9400,357.0534
1997,16.2000,11.9100,-1.5500,13.4500,217.9237
1998,9.1000,11.2900,-2.3800,13.6700,124.4084
1999,0.2000,11.6700,-0.1600,11.8300,2.3661
2000,27.0000,12.7900,-2.6900,15.4900,418.1456
2001,30.0000,11.8900,-0.6900,12.5700,377.2420
2002,17.2000,11.3100,-0.6400,11.9400,205.4233
2003,38.2000,10.9800,-2.3800,13.3600,510.2883
2004,8.5000,12.6900,-1.6100,14.3000,121.5692
2005,15.6000,12.6500,-2.7800,15.4300,240.6903
2006,40.6000,12.6100,-2.7500,15.3600,623.6542
2007,19.7000,11.9400,-0.4200,12.3600,243.4968
2008,57.9000,12.5900,-4.1600,16.7500,969.6722
2009,14.8000,12.0800,-0.9200,13.0000,192.4383
2010,19.7000,10.6700,-1.6300,12.3000,242.3019
2011,31.0000,10.6800,-3.1900,13.8600,429.8150
2012,9.6000,11.2900,-3.7000,14.9900,143.9376
2013,14.7000,12.8600,-2.0700,14.9300,219.4025
2014,27.8000,11.6800,-2.0500,13.7300,381.6134
2015,15.2000,11.4700,-1.8900,13.3600,203.0643
2016,12.9000,11.5700,-2.5900,14.1600,182.7023
2017,25.7000,11.4100,-0.2400,11.6500,299.2864
2018,25.3000,13.1400,-2.9800,16.1200,407.8415
2019,7.3000,11.9300,-2.9500,14.8800,108.5949
