year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,9.5000,-0.1700,-10.7300,10.5500,100.2615
1981,13.4000,-0.4300,-10.5500,10.1100,135.5287
1982,11.6000,-0.8700,-10.9700,10.1000,117.2166
1983,14.3000,-1.2800,-14.1700,12.8900,184.3039
1984,9.2000,0.5100,-10.6500,11.1600,102.6748
1985,6.6000,0.2600,-10.9800,11.2400,74.1537
1986,14.1000,-0.7000,-12.3800,11.6800,164.6887
1987,10.0000,-0.2400,-9.8100,9.5700,95.6645
1988,29.0000,0.2500,-10.2400,10.5000,304.4189
1989,11.6000,-0.3400,-10.3900,10.0500,116.5786
1990,17.2000,-1.2600,-11.0400,9.7700,168.0685
1991,18.6000,0.4800,-11.0800,11.5600,214.9841
1992,17.3000,0.0700,-12.4600,12.5200,216.6556
1993,29.4000,-0.3900,-12.2300,11.8400,347.9618
1994,28.1000,-0.2300,-10.3100,10.0700,283.0199
1995,18.0000,-0.2600,-12.1600,11.9000,214.1239
1996,22.9000,0.7500,-11.0900,11.8400,271.1125
1997,12.5000,-0.8200,-12.2800,11.4600,143.2277
1998,15.1000,0.9800,-12.8200,13.8000,208.3366
1999,10.1000,1.2100,-9.1100,10.3200,104.2518
2000,7.2000,-1.0600,-11.7300,10.6600,76.7761
2001,17.3000,-1.2800,-11.3700,10.0900,174.6067
2002,16.9000,0.1200,-10.3000,10.4300,176.2013
2003,14.1000,0.6900,-9.6800,10.3700,146.1581
2004,14.9000,0.6400,-10.2600,10.9000,162.4039
2005,17.0000,0.1200,-9.1800,9.2900,157.9431
2006,11.0000,0.0300,-8.0700,8.0900,89.0325
2007,21.8000,1.0500,-11.3700,12.4200,270.8034
2008,35.0000,0.3700,-10.4900,10.8600,379.9749
2009,14.1000,1.0800,-8.4500,9.5300,134.4258
2010,10.1000,1.0900,-9.1200,10.2200,103.2120
2011,8.5000,0.0800,-10.3700,10.4500,88.8287
2012,32.5000,0.6200,-9.2600,9.8900,321.2772
2013,21.7000,0.4500,-9.6000,10.0500,218.0834
2014,28.3000,0.6500,-10.0700,10.7200,303.4696
2015,21.0000,0.8800,-11.1200,12.0000,251.9878
2016,15.0000,0.7400,-10.6900,11.4300,171.4547
2017,17.3000,0.0700,-8.5800,8.6500,149.5995
2018,13.5000,1.0500,-8.5600,9.6100,129.7343
2019,36.7000,0.3900,-9.0400,9.4200,345.8860
