year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,13.0000,9.3400,-14.4000,23.7400,308.6511
1981,15.7000,12.1200,-12.5100,24.6300,386.7183
1982,7.0000,12.3300,-10.4200,22.7500,159.2221
1983,7.0000,12.2200,-10.5700,22.7900,159.5498
1984,4.5000,10.1800,-12.1600,22.3400,100.5292
1985,21.4000,8.7800,-16.2300,25.0100,535.2486
1986,19.9000,10.6100,-13.3500,23.9600,476.8420
1987,27.2000,9.5400,-10.7100,20.2500,550.7777
1988,40.9000,8.2100,-13.2100,21.4200,876.1540
1989,22.2000,10.0300,-10.6100,20.6500,458.3394
1990,25.3000,11.3200,-7.7900,19.1100,483.4977
1991,13.3000,11.2400,-10.6700,21.9100,291.4065
1992,27.2000,11.4400,-9.6800,21.1200,574.5055
1993,12.5000,10.0600,-9.9600,20.0200,250.2482
1994,14.8000,9.6300,-13.9700,23.5900,349.2053
1995,6.5000,11.5100,-10.4900,22.0000,142.9768
1996,17.3000,9.9800,-13.9700,23.9500,414.4048
1997,13.6000,15.0100,-11.3000,26.3100,357.8580
1998,17.3000,9.2100,-12.4600,21.6700,374.8693
1999,23.8000,10.6600,-10.3600,21.0200,500.3484
2000,20.7000,13.0600,-11.1400,24.2000,500.9491
2001,20.1000,12.9400,-10.7800,23.7100,476.6433
2002,20.4000,10.4400,-12.4500,22.8900,466.9166
2003,38.7000,9.4200,-11.1700,20.5800,796.6040
2004,31.9000,12.3400,-11.6400,23.9800,764.8863
2005,43.8000,12.1500,-14.0100,26.1600,1145.7138
2006,33.8000,12.4000,-12.4300,24.8300,839.3267
2007,22.1000,12.2100,-10.0300,22.2400,491.4762
2008,27.3000,14.1300,-13.2700,27.3900,747.8318
2009,22.3000,12.5300,-9.7700,22.3000,497.2259
2010,81.5000,7.8400,-12.4100,20.2600,1650.9321
2011,33.7000,10.2500,-13.2900,23.5300,793.1116
2012,35.6000,12.9300,-13.5400,26.4700,942.2145
2013,21.0000,13.2700,-13.8700,27.1400,569.9999
2014,33.8000,10.9700,-11.3800,22.3500,755.5655
2015,18.2000,12.8300,-10.2100,23.0400,419.2550
2016,46.4000,12.1900,-12.1100,24.3000,1127.7278
2017,37.8000,10.3900,-10.1700,20.5600,777.0520
2018,24.1300,11.8000,-9.8000,21.6000,521.2691
2019,32.7700,11.8000,-10.1400,21.9400,718.8616
