year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,10.0000,13.7500,0.7700,12.9900,129.8601
1981,16.3000,16.1000,1.2400,14.8600,242.1834
1982,11.8000,15.6800,1.5900,14.0900,166.2794
1983,1.0000,15.0000,1.2900,13.7100,13.7056
1984,2.6000,14.1800,0.8300,13.3500,34.7090
1985,37.3000,13.7700,0.1600,13.6100,507.5926
1986,13.9000,15.3500,0.6000,14.7500,205.0545
1987,23.7000,14.1500,2.2300,11.9300,282.7124
1988,7.6000,14.3200,1.7300,12.5900,95.7163
1989,91.7000,14.8800,1.4400,13.4400,1232.3838
1990,60.0000,14.4300,0.9400,13.4900,809.6275
1991,14.0000,12.8300,2.0000,10.8300,151.6105
1992,10.9000,14.4900,1.7800,12.7000,138.4796
1993,33.2000,14.4700,1.9400,12.5200,415.7979
1994,8.8000,15.8600,2.3500,13.5100,118.8959
1995,11.1000,15.3500,2.6900,12.6600,140.5373
1996,19.7000,14.2500,1.7300,12.5200,246.6505
1997,7.7000,15.6500,2.7200,12.9300,99.5437
1998,33.6000,15.1600,2.5900,12.5600,422.1231
1999,3.9000,15.5300,4.2100,11.3200,44.1328
2000,26.4000,17.3100,1.6200,15.7000,414.3602
2001,63.5000,17.0000,1.8500,15.1500,962.0986
2002,38.9000,16.2900,4.2100,12.0800,469.8791
2003,45.1000,15.2100,1.9900,13.2200,596.2634
2004,18.1000,17.0000,4.0100,12.9800,235.0220
2005,20.0000,16.1500,0.7500,15.4000,308.0430
2006,42.6000,16.8300,1.9900,14.8400,632.1531
2007,5.5000,17.2200,4.2100,13.0100,71.5643
2008,21.8000,17.5900,1.9900,15.6000,340.1058
2009,11.7000,16.3700,3.5000,12.8700,150.5618
2010,11.0000,15.2100,2.5300,12.6800,139.4781
2011,27.1000,16.5200,2.5600,13.9600,378.3625
2012,5.2000,17.1400,1.7700,15.3700,79.9180
2013,22.3000,16.6300,0.9700,15.6500,349.1060
2014,23.4000,18.0800,3.4500,14.6300,342.3013
2015,13.1000,16.6300,4.4500,12.1700,159.4631
2016,4.1000,17.6200,3.2700,14.3500,58.8318
2017,13.5000,18.1000,4.6000,13.4900,182.1613
2018,17.6000,17.8000,3.1600,14.6400,257.7227
2019,25.2000,17.7100,2.0700,15.6300,393.9290
