year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.9000,7.2600,-9.8800,17.1400,15.4238
1981,7.0000,9.8000,-10.6700,20.4700,143.3059
1982,1.6000,9.1100,-7.3000,16.4100,26.2555
1983,1.7000,9.6900,-8.3100,17.9900,30.5910
1984,1.3000,7.8700,-9.6300,17.5000,22.7518
1985,17.2000,7.9200,-11.2900,19.2000,330.3098
1986,1.7000,9.3600,-9.8000,19.1600,32.5660
1987,7.5000,8.1400,-8.4000,16.5400,124.0518
1988,0.7000,8.1400,-7.0100,15.1600,10.6089
1989,5.0000,10.6600,-6.3300,16.9900,84.9543
1990,19.0000,9.2400,-8.7200,17.9700,341.3492
1991,4.8000,8.0200,-7.7800,15.8000,75.8377
1992,6.2000,8.9200,-6.8700,15.7900,97.9176
1993,3.1000,9.0800,-7.0600,16.1300,50.0184
1994,1.9000,9.0400,-8.0800,17.1200,32.5222
1995,4.6000,8.0200,-7.8500,15.8700,73.0103
1996,1.8000,8.8600,-8.8300,17.6900,31.8351
1997,4.3000,8.8300,-7.6600,16.4900,70.8950
1998,11.7000,10.8800,-7.9100,18.7900,219.8862
1999,1.8000,8.1200,-6.9700,15.0900,27.1633
2000,6.6000,9.4100,-10.7200,20.1400,132.8983
2001,3.4000,9.8300,-10.1700,20.0000,68.0126
2002,0.0000,10.7300,-7.1600,17.8900,0.0000
2003,2.8000,9.0800,-8.5700,17.6500,49.4304
2004,9.6000,9.6800,-7.2000,16.8800,162.0630
2005,2.6000,8.6800,-9.8100,18.4800,48.0608
2006,6.0000,8.8100,-9.4700,18.2900,109.7184
2007,5.9000,9.0700,-6.1400,15.2100,89.7490
2008,5.9000,10.4400,-8.4500,18.8900,111.4299
2009,6.2000,10.6800,-7.4500,18.1300,112.3883
2010,8.3000,6.9300,-10.0000,16.9300,140.5134
2011,2.8000,8.1700,-9.0600,17.2300,48.2461
2012,2.9000,8.9100,-10.7100,19.6200,56.9065
2013,7.9000,7.5800,-11.8100,19.3900,153.1846
2014,2.8000,10.1400,-7.5300,17.6700,49.4889
2015,1.3000,9.7400,-7.0500,16.7900,21.8245
2016,6.0000,10.1900,-8.8200,19.0100,114.0796
2017,5.1000,10.2200,-6.2900,16.5100,84.1934
2018,1.1000,10.6300,-10.1500,20.7900,22.8657
2019,3.3000,10.0400,-8.0000,18.0400,59.5435
