year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,3.3000,5.0100,-13.9000,18.9100,62.4059
1981,5.3000,7.2200,-15.0300,22.2500,117.9397
1982,2.3000,6.9800,-12.3800,19.3600,44.5263
1983,5.6000,6.5900,-13.8000,20.3900,114.1609
1984,1.1000,5.5900,-13.9400,19.5300,21.4839
1985,10.8000,4.3800,-14.8100,19.1900,207.2322
1986,3.5000,6.7600,-14.4800,21.2300,74.3085
1987,5.0000,6.6600,-10.8300,17.4900,87.4547
1988,5.1000,4.2200,-11.8200,16.0400,81.8173
1989,2.2000,7.4100,-9.9600,17.3700,38.2062
1990,3.0000,7.0400,-10.5500,17.6000,52.7872
1991,2.8000,5.4000,-11.2500,16.6500,46.6108
1992,5.7000,6.6500,-11.4900,18.1400,103.3860
1993,6.3000,6.1800,-11.1400,17.3200,109.1044
1994,3.1000,7.2900,-10.6200,17.9100,55.5150
1995,3.8000,5.1000,-11.0900,16.1900,61.5305
1996,5.9000,5.9300,-12.7300,18.6700,110.1398
1997,1.7000,7.2800,-9.9300,17.2100,29.2560
1998,16.0000,8.7000,-10.0000,18.7000,299.1656
1999,2.4000,7.3000,-9.7600,17.0600,40.9467
2000,9.6000,6.8200,-13.7400,20.5600,197.3358
2001,3.3000,7.0700,-11.0300,18.0900,59.7069
2002,1.6000,7.6600,-9.4200,17.0800,27.3241
2003,14.8000,6.7700,-12.6400,19.4100,287.1965
2004,0.5000,7.3900,-10.0900,17.4800,8.7396
2005,6.2000,6.6200,-12.8600,19.4800,120.7805
2006,6.5000,6.8800,-12.5700,19.4600,126.4708
2007,9.5000,6.9400,-9.7000,16.6500,158.1342
2008,3.8000,7.9900,-12.5600,20.5500,78.0759
2009,3.1000,8.1400,-10.7000,18.8500,58.4286
2010,9.7000,4.3800,-13.3100,17.6900,171.5977
2011,3.0000,5.3500,-13.0500,18.3900,55.1836
2012,4.3000,7.2500,-14.2700,21.5100,92.5140
2013,6.5000,7.4900,-13.3500,20.8400,135.4540
2014,7.7000,8.8500,-9.6800,18.5300,142.6901
2015,5.2000,7.5700,-9.4700,17.0400,88.5998
2016,9.9000,8.1500,-12.8900,21.0400,208.3187
2017,9.3000,7.7800,-8.7900,16.5700,154.1363
2018,7.3300,7.8300,-10.6700,18.5100,135.7128
2019,8.4300,7.8300,-10.2700,18.1100,152.7026
