year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,9.3000,-1.5200,-24.4700,22.9500,213.4438
1981,10.3000,1.1500,-23.1700,24.3200,250.4614
1982,16.6000,1.3000,-21.3300,22.6300,375.6596
1983,8.9000,2.0700,-22.8800,24.9500,222.0516
1984,16.1000,2.0500,-23.6500,25.7000,413.8315
1985,14.1000,1.1300,-25.9500,27.0800,381.8181
1986,6.2000,1.6800,-22.4100,24.0900,149.3743
1987,12.3000,-1.0700,-24.2800,23.2100,285.5424
1988,14.7000,1.0300,-23.7700,24.8000,364.5393
1989,10.4000,2.5200,-20.3000,22.8200,237.3338
1990,15.2000,4.6800,-22.4100,27.0900,411.7900
1991,21.4000,0.8400,-20.8300,21.6800,463.8833
1992,22.9000,2.1400,-23.0500,25.1900,576.7687
1993,32.1000,2.3900,-21.5500,23.9300,768.2701
1994,22.7000,1.6400,-24.8800,26.5200,601.9086
1995,9.0000,0.6600,-20.6200,21.2800,191.5172
1996,12.0000,2.8400,-20.7500,23.5900,283.0624
1997,26.3000,2.5300,-23.3200,25.8500,679.8645
1998,15.4000,3.7000,-23.1900,26.8900,414.1056
1999,23.5000,-0.4600,-21.9600,21.5100,505.4106
2000,27.5000,2.5600,-22.6500,25.2100,693.3748
2001,12.9000,2.0700,-26.5000,28.5700,368.5044
2002,21.8000,3.9300,-19.4000,23.3200,508.4592
2003,8.4000,3.6300,-22.1500,25.7700,216.5098
2004,16.0000,1.6900,-21.8200,23.5200,376.2477
2005,10.1000,1.9700,-21.2800,23.2500,234.8089
2006,12.6000,1.8500,-23.2200,25.0700,315.9106
2007,25.4000,2.2100,-22.1800,24.3900,619.5029
2008,3.6000,4.4900,-19.7200,24.2100,87.1522
2009,25.1000,2.3700,-23.4100,25.7900,647.2878
2010,27.8000,1.1800,-22.6200,23.8000,661.6199
2011,30.1000,2.7500,-21.3400,24.0800,724.9447
2012,9.2000,2.1100,-24.5200,26.6300,245.0323
2013,22.6000,0.5100,-25.5400,26.0600,588.8736
2014,16.4000,3.7000,-25.5600,29.2700,480.0082
2015,15.7000,2.1000,-21.5900,23.6900,372.0024
2016,7.7000,2.5400,-22.6500,25.1800,193.9185
2017,15.3000,3.2300,-22.3600,25.5900,391.5008
2018,8.1000,2.5800,-25.1800,27.7600,224.8859
2019,5.3000,2.2700,-22.4000,24.6600,130.7139
