year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,6.5000,11.9300,0.9200,11.0100,71.5570
1981,3.8000,14.7700,3.0000,11.7600,44.6992
1982,9.4000,13.9400,2.7400,11.2000,105.2718
1983,4.5000,13.5400,2.4300,11.1200,50.0307
1984,6.8000,14.2000,2.0100,12.1900,82.8777
1985,9.9000,13.5500,2.4200,11.1300,110.1973
1986,6.4000,14.2200,2.7500,11.4600,73.3559
1987,7.8000,13.5500,4.1000,9.4400,73.6414
1988,7.7000,13.2900,3.3000,9.9900,76.9330
1989,51.4000,13.2000,2.3500,10.8500,557.7434
1990,31.3000,13.7300,3.1000,10.6300,332.7999
1991,8.1000,13.3900,3.6400,9.7400,78.9325
1992,11.6000,14.1100,3.0100,11.1000,128.8096
1993,17.8000,13.2100,3.1200,10.0800,179.5010
1994,18.1000,14.3600,2.7800,11.5700,209.4743
1995,9.1000,14.4500,3.5000,10.9400,99.5951
1996,12.6000,12.7300,2.6700,10.0600,126.7567
1997,9.0000,14.6300,3.4100,11.2200,100.9930
1998,1.1000,14.5600,3.6000,10.9500,12.0498
1999,0.0000,14.7200,5.4900,9.2300,0.0000
2000,8.4000,15.9700,2.7100,13.2600,111.3810
2001,9.3000,14.6800,4.3200,10.3600,96.3217
2002,7.8000,14.5900,4.2900,10.3100,80.3843
2003,20.5000,13.9600,3.6200,10.3500,212.1007
2004,4.2000,15.0800,3.5100,11.5700,48.5870
2005,11.2000,15.2300,2.7600,12.4700,139.6681
2006,13.1000,14.9700,3.1000,11.8700,155.5049
2007,2.8000,15.5500,4.4200,11.1300,31.1670
2008,19.6000,15.3200,2.0400,13.2700,260.1167
2009,3.4000,14.2400,3.8900,10.3500,35.1868
2010,2.0000,13.5300,3.8600,9.6700,19.3320
2011,2.2000,14.0300,2.3300,11.6900,25.7288
2012,3.3000,14.4700,2.5100,11.9600,39.4560
2013,4.0000,15.2800,3.4600,11.8200,47.2685
2014,9.7000,14.6500,3.1200,11.5300,111.8415
2015,3.6000,14.7200,3.6500,11.0700,39.8384
2016,7.7000,14.9800,3.3300,11.6500,89.7106
2017,18.6000,14.3300,4.4900,9.8300,182.8483
2018,14.2000,15.8100,2.8000,13.0100,184.7190
2019,15.6000,15.4500,2.9000,12.5500,195.7811
