year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,18.0000,7.7700,-10.3100,18.0800,325.4713
1981,39.7000,9.9000,-8.0800,17.9700,713.5893
1982,29.6000,8.8200,-7.7100,16.5300,489.3073
1983,26.4000,9.7100,-6.5200,16.2300,428.4382
1984,43.2000,7.7000,-11.7200,19.4200,839.0284
1985,38.8000,6.1300,-12.9900,19.1200,741.9572
1986,31.7000,7.8200,-8.8600,16.6800,528.7047
1987,81.2000,7.1600,-6.9400,14.1000,1144.5415
1988,72.1000,6.9400,-9.7900,16.7300,1206.3324
1989,52.0000,8.3000,-6.5000,14.8000,769.4254
1990,54.1000,9.2200,-6.0800,15.3000,827.7026
1991,53.1000,8.0600,-8.1200,16.1700,858.8566
1992,49.2000,7.9100,-5.9100,13.8300,680.3581
1993,69.5000,7.1000,-7.1900,14.2900,993.3061
1994,57.7000,7.4200,-10.0900,17.5100,1010.4915
1995,29.5000,9.0500,-6.6100,15.6600,461.9358
1996,52.6000,7.3100,-10.1200,17.4300,916.9081
1997,106.4000,12.4100,-7.4400,19.8500,2112.0220
1998,105.8000,6.6100,-8.8600,15.4700,1636.8206
1999,64.7000,7.3300,-6.7700,14.1000,912.2325
2000,46.5000,10.8900,-7.4600,18.3500,853.2528
2001,107.8000,9.8000,-8.8400,18.6400,2009.7461
2002,47.0000,9.4600,-7.3500,16.8100,789.9542
2003,96.8000,7.0100,-8.4100,15.4200,1492.2141
2004,48.1000,10.0600,-7.2700,17.3300,833.5238
2005,38.5000,10.7900,-10.3200,21.1100,812.6615
2006,92.2000,10.3400,-8.5600,18.8900,1741.8896
2007,61.7000,10.2200,-6.0600,16.2800,1004.4447
2008,48.2000,12.4600,-9.4200,21.8800,1054.5972
2009,66.7000,10.1600,-7.2200,17.3800,1158.9415
2010,136.7000,7.0000,-9.8900,16.8900,2308.8663
2011,104.1000,8.8800,-10.2100,19.0900,1987.7669
2012,25.4000,11.4500,-9.8400,21.3000,540.9211
2013,95.4000,11.5000,-10.3100,21.8100,2080.8860
2014,66.7000,9.7500,-8.6600,18.4200,1228.5334
2015,65.0000,10.3200,-6.4800,16.8000,1091.7582
2016,78.1000,11.1300,-4.8700,16.0100,1250.1719
2017,70.2000,9.9800,-5.9300,15.9100,1117.0617
2018,38.2000,10.2900,-8.2400,18.5300,707.9798
2019,58.8300,10.7700,-8.5200,19.2900,1134.8448
