year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.6000,-3.6800,-14.8600,11.1900,6.7114
1981,4.8000,-3.9200,-14.4500,10.5300,50.5249
1982,2.7000,-4.5800,-15.0800,10.5000,28.3460
1983,6.2000,-4.9900,-16.6000,11.6100,71.9804
1984,1.7700,-2.9600,-14.8000,11.8400,20.9235
1985,16.9000,-3.1500,-15.1100,11.9600,202.1040
1986,6.4000,-4.4500,-26.3500,21.9000,140.1464
1987,4.0000,-3.6600,-14.1700,10.5000,42.0187
1988,10.7000,-3.7300,-15.4600,11.7300,125.5463
1989,5.2000,-4.6500,-15.4600,10.8200,56.2462
1990,1.4000,-4.9100,-13.7700,8.8600,12.4012
1991,1.6000,-3.3000,-14.2400,10.9400,17.5076
1992,2.6000,-3.4100,-15.1200,11.7000,30.4318
1993,10.0000,-4.0900,-14.8700,10.7900,107.8524
1994,1.6000,-4.0100,-13.7500,9.7400,15.5809
1995,4.8000,-3.1000,-15.9700,12.8700,61.7704
1996,7.1000,-2.5700,-16.6900,14.1300,100.3101
1997,3.6000,-4.1000,-15.9700,11.8700,42.7161
1998,7.4000,-2.9600,-16.1500,13.1900,97.6158
1999,2.4000,-2.0300,-13.6200,11.5900,27.8097
2000,9.7000,-4.0800,-19.3500,15.2600,148.0458
2001,1.7000,-4.6100,-14.4200,9.8100,16.6830
2002,5.7000,-3.4900,-14.0700,10.5800,60.3048
2003,2.9000,-3.1000,-13.2400,10.1400,29.3933
2004,4.2000,-2.2400,-13.8100,11.5600,48.5697
2005,4.7000,-2.9400,-13.0800,10.1400,47.6364
2006,3.3000,-3.1700,-11.0100,7.8300,25.8517
2007,5.4000,-2.3900,-14.2800,11.9000,64.2346
2008,4.9000,-3.1400,-13.6700,10.5200,51.5708
2009,1.8000,-2.3500,-11.9900,9.6400,17.3599
2010,1.4000,-1.6400,-12.4400,10.8000,15.1167
2011,0.8000,-3.4100,-14.0700,10.6600,8.5317
2012,11.2000,-3.3100,-13.8200,10.5100,117.7366
2013,2.1000,-2.4200,-12.6600,10.2400,21.5096
2014,3.9000,-3.3700,-13.8400,10.4700,40.8392
2015,6.8000,-2.7200,-14.1300,11.4100,77.6057
2016,1.4000,-2.4200,-13.8600,11.4400,16.0218
2017,1.8000,-3.1100,-11.8600,8.7500,15.7563
2018,1.5000,-2.1900,-11.5500,9.3600,14.0414
2019,2.7000,-3.2200,-13.5100,10.2800,27.7575
