year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,12.5000,2.0600,-12.7800,14.8400,185.5525
1981,8.7000,2.0400,-12.0600,14.1000,122.6906
1982,16.7000,1.5500,-11.4100,12.9600,216.4312
1983,9.7000,1.1100,-16.3000,17.4100,168.8543
1984,1.8000,0.9600,-12.0900,13.0500,23.4917
1985,3.1000,1.9600,-11.3300,13.2800,41.1812
1986,8.5000,2.1200,-11.0400,13.1600,111.8475
1987,7.0000,2.2200,-10.3300,12.5500,87.8470
1988,4.3000,1.3400,-9.8200,11.1600,47.9928
1989,5.3000,1.6300,-9.9700,11.6000,61.4881
1990,7.9000,2.0500,-9.9700,12.0300,95.0099
1991,8.5000,2.3300,-10.5600,12.8800,109.4940
1992,8.2000,2.4500,-13.0800,15.5300,127.3388
1993,11.2000,2.4100,-10.4900,12.9000,144.4908
1994,4.9000,2.4500,-9.8100,12.2600,60.0794
1995,13.1000,1.3900,-13.6500,15.0400,197.0547
1996,3.9000,2.3200,-10.7100,13.0300,50.8276
1997,2.4000,3.4200,-11.0900,14.5100,34.8229
1998,4.3000,3.8400,-10.7000,14.5500,62.5607
1999,16.4000,3.2900,-9.9400,13.2300,217.0112
2000,12.6000,2.5400,-11.1500,13.6900,172.5031
2001,4.1000,1.7800,-9.3700,11.1500,45.7169
2002,6.3000,3.3000,-10.1700,13.4700,84.8405
2003,1.0000,3.1700,-9.7500,12.9200,12.9207
2004,15.3000,3.0900,-11.1800,14.2700,218.4042
2005,4.3000,3.2900,-8.8100,12.1000,52.0404
2006,20.5000,2.2100,-9.3900,11.6000,237.8629
2007,6.7000,3.7800,-10.7900,14.5700,97.6145
2008,12.9000,3.7600,-11.8100,15.5800,200.9192
2009,7.3000,4.0100,-8.7100,12.7300,92.8948
2010,7.7000,2.6600,-9.7100,12.3700,95.2551
2011,8.2000,2.3600,-10.5700,12.9300,106.0149
2012,7.4000,2.9500,-11.3500,14.3000,105.8157
2013,3.7000,4.1100,-9.6100,13.7200,50.7713
2014,4.4000,3.5600,-10.4300,13.9900,61.5550
2015,10.2000,3.8700,-9.6300,13.5000,137.7409
2016,10.9000,3.9200,-10.3300,14.2500,155.3763
2017,5.6000,2.8600,-7.6000,10.4600,58.5929
2018,8.4300,3.5500,-8.8300,12.3800,104.4418
2019,8.9000,3.5500,-8.8600,12.4100,110.4684
