year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,10.2000,11.8800,-3.6300,15.5100,158.1783
1981,10.2000,14.0500,-3.6200,17.6700,180.2451
1982,2.5000,13.9600,-2.4300,16.4000,40.9909
1983,1.5000,13.3300,-2.5600,15.8900,23.8355
1984,2.7000,11.9300,-3.4100,15.3400,41.4159
1985,22.6000,11.7200,-3.4600,15.1800,343.0352
1986,5.2000,13.0800,-3.6300,16.7100,86.9111
1987,15.7000,12.1400,-2.3000,14.4500,226.8495
1988,5.8000,12.3800,-2.3700,14.7500,85.5291
1989,4.2000,14.2900,-0.8200,15.1000,63.4351
1990,27.8000,12.8400,-2.1900,15.0200,417.5956
1991,6.3000,11.7600,-1.7800,13.5400,85.3145
1992,16.3000,13.2500,-1.4600,14.7200,239.8872
1993,3.6000,13.4000,-1.1900,14.5900,52.5198
1994,4.1000,13.4400,-1.2000,14.6400,60.0203
1995,5.0000,13.2200,-0.6300,13.8500,69.2473
1996,0.7000,13.2700,-1.5300,14.8000,10.3633
1997,25.5000,13.6400,-1.1300,14.7700,376.7243
1998,54.9000,14.1900,-1.1000,15.3000,839.7366
1999,0.0000,13.2300,0.2200,13.0100,0.0000
2000,14.2000,14.3900,-2.2800,16.6600,236.6115
2001,25.6000,14.6200,-1.4400,16.0600,411.2374
2002,8.9000,15.2700,0.7800,14.4900,128.9576
2003,8.0000,14.2300,-1.4900,15.7300,125.8075
2004,19.6000,14.2200,0.1600,14.0600,275.5160
2005,21.9000,13.8400,-1.9400,15.7700,345.4656
2006,9.0000,13.5300,-1.7200,15.2500,137.2246
2007,6.5000,13.9300,0.1600,13.7700,89.5083
2008,4.5000,15.0200,-0.7200,15.7300,70.8025
2009,17.0000,14.7200,-0.7200,15.4400,262.4907
2010,17.5000,12.1500,-2.3000,14.4500,252.8733
2011,13.6000,13.9300,-2.0900,16.0300,217.9531
2012,2.5000,14.1400,-1.9000,16.0300,40.0814
2013,25.7000,12.4700,-3.4200,15.8900,408.3339
2014,6.9000,15.8600,-0.3500,16.2000,111.7943
2015,16.7000,14.5400,-0.1600,14.7000,245.5299
2016,22.5000,15.3200,-1.2400,16.5600,372.5548
2017,10.4000,15.8200,0.4700,15.3500,159.6350
2018,2.6000,15.0200,-1.8200,16.8300,43.7600
2019,5.0000,15.3400,-1.2500,16.5900,82.9565
