year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,7.2000,7.0700,-8.9100,15.9800,115.0247
1981,4.3000,8.8200,-8.1600,16.9800,72.9977
1982,8.6000,7.5300,-7.6500,15.1800,130.5605
1983,5.7000,6.7600,-8.9000,15.6500,89.2232
1984,4.8000,7.6100,-9.5300,17.1400,82.2744
1985,4.4000,7.2200,-9.2400,16.4700,72.4560
1986,3.4000,7.6000,-7.9100,15.5100,52.7300
1987,10.8000,7.9400,-5.9000,13.8500,149.5458
1988,13.1000,6.7400,-7.7600,14.5000,189.9732
1989,10.0000,7.8300,-7.7100,15.5400,155.3932
1990,9.5000,7.8200,-5.7700,13.5900,129.0905
1991,2.1000,7.9800,-6.6500,14.6300,30.7332
1992,9.7000,8.3100,-7.5800,15.8900,154.1546
1993,10.9000,8.0500,-6.2800,14.3400,156.2568
1994,1.2000,8.1000,-6.9200,15.0200,18.0266
1995,14.1000,7.2700,-6.9500,14.2200,200.4955
1996,5.8000,7.9000,-7.7900,15.6900,90.9963
1997,4.8000,10.2600,-6.0900,16.3500,78.4739
1998,8.1000,9.2100,-6.4200,15.6300,126.5918
1999,9.3000,8.9800,-5.6700,14.6400,136.1985
2000,11.7000,9.2200,-6.9300,16.1500,188.9205
2001,3.9000,8.2400,-5.4700,13.7100,53.4528
2002,8.7000,8.3800,-5.7600,14.1400,122.9932
2003,12.0000,8.1300,-6.3800,14.5100,174.1516
2004,9.2000,9.3200,-7.0800,16.4100,150.9484
2005,6.6000,8.9600,-6.7800,15.7400,103.8966
2006,20.7000,8.0700,-7.3800,15.4500,319.8500
2007,3.1000,8.3100,-5.0600,13.3600,41.4294
2008,14.9000,10.0400,-9.7500,19.7900,294.9308
2009,6.0000,9.7600,-5.6900,15.4600,92.7449
2010,13.7000,6.5200,-5.6900,12.2100,167.2697
2011,6.7000,8.0100,-8.3400,16.3500,109.5141
2012,6.0000,9.0800,-8.4100,17.5000,104.9746
2013,12.8000,10.6600,-6.3100,16.9700,217.2123
2014,1.1000,9.5800,-5.4100,14.9800,16.4810
2015,11.8000,9.5500,-5.8900,15.4400,182.2060
2016,13.3000,9.7800,-6.5800,16.3600,217.5964
2017,2.7000,8.9300,-3.7900,12.7200,34.3481
2018,8.2000,9.4200,-5.5800,15.0000,123.0358
2019,8.2300,9.4200,-5.1600,14.5800,120.0474
