year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.3000,2.0100,-21.8600,23.8800,102.6803
1981,6.4000,4.5800,-18.7500,23.3400,149.3641
1982,8.1000,4.5500,-16.6800,21.2300,171.9900
1983,10.5000,4.4100,-19.7500,24.1600,253.6437
1984,6.2000,3.4800,-20.7000,24.1800,149.9117
1985,9.7000,4.2800,-20.7500,25.0200,242.7315
1986,5.7000,3.7700,-21.2900,25.0700,142.8711
1987,11.8000,1.3900,-19.6900,21.0800,248.7343
1988,9.8000,2.9300,-20.2100,23.1400,226.7322
1989,4.8000,4.6900,-16.9700,21.6600,103.9635
1990,20.3000,6.1200,-20.0600,26.1800,531.3790
1991,8.3000,4.0600,-16.5700,20.6300,171.2448
1992,13.9000,4.9500,-19.0900,24.0400,334.1881
1993,10.7000,4.9300,-18.4500,23.3800,250.1582
1994,13.0000,3.3900,-20.5700,23.9700,311.5689
1995,8.9000,3.1700,-17.4000,20.5800,183.1184
1996,4.2000,5.5500,-17.1000,22.6500,95.1298
1997,10.1000,5.0300,-18.5600,23.6000,238.3300
1998,7.1000,7.0400,-17.2000,24.2500,172.1443
1999,9.5000,2.4600,-18.1700,20.6200,195.9304
2000,14.1000,4.5500,-19.5500,24.1100,339.9255
2001,8.8000,4.2000,-22.8400,27.0400,237.9529
2002,16.7000,6.4100,-16.4200,22.8300,381.2751
2003,5.4000,6.7700,-18.6500,25.4200,137.2479
2004,15.5000,4.0300,-17.1600,21.1900,328.4075
2005,19.7000,3.4000,-19.4400,22.8400,449.9494
2006,16.7000,3.8100,-20.3600,24.1700,403.5628
2007,8.5000,4.0100,-14.5200,18.5300,157.5216
2008,10.3000,6.7500,-17.5900,24.3400,250.7255
2009,19.1000,4.9200,-19.4700,24.3900,465.8615
2010,20.9000,2.0200,-21.2000,23.2200,485.3793
2011,21.0000,4.0500,-20.3200,24.3800,511.9546
2012,4.1000,4.5900,-21.1200,25.7000,105.3841
2013,21.1000,2.6300,-22.8600,25.4900,537.8961
2014,13.7000,5.7300,-19.8500,25.5800,350.4980
2015,19.4000,4.2300,-16.8700,21.1000,409.3283
2016,11.0000,5.6100,-18.3000,23.9100,263.0201
2017,22.7000,6.3300,-17.2900,23.6200,536.2601
2018,8.7000,5.1400,-21.3400,26.4800,230.3867
2019,0.9000,6.0100,-14.1700,20.1800,18.1628
