year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.5000,15.5400,-3.1400,18.6800,9.3382
1981,1.8000,16.1900,-2.0000,18.1900,32.7426
1982,0.5000,14.3100,-3.0100,17.3200,8.6599
1983,2.8000,13.8400,-3.7600,17.5900,49.2560
1984,0.0000,14.9100,-4.7700,19.6800,0.0000
1985,2.4000,14.2600,-4.1700,18.4300,44.2263
1986,0.1000,12.9500,-2.3600,15.3100,1.5310
1987,0.6000,13.9500,-2.1500,16.1000,9.6587
1988,1.4000,13.2300,-2.0600,15.2800,21.3980
1989,0.3000,12.9300,-2.9400,15.8600,4.7592
1990,6.4000,14.3800,-1.0600,15.4400,98.8262
1991,1.0000,13.9100,-3.6000,17.5100,17.5076
1992,8.6000,14.1500,-2.4900,16.6300,143.0579
1993,7.9000,14.2700,-2.4200,16.6900,131.8468
1994,0.2000,14.0900,-2.5600,16.6500,3.3305
1995,7.0000,13.7200,-4.3900,18.1100,126.7663
1996,1.3000,13.5100,-3.1800,16.6900,21.6970
1997,0.0000,15.2000,-1.6700,16.8700,0.0000
1998,0.4000,14.6500,-2.6500,17.3000,6.9218
1999,2.0000,15.0400,-0.8400,15.8800,31.7562
2000,3.7000,15.3700,-1.6500,17.0100,62.9461
2001,0.0000,15.3600,-2.3100,17.6700,0.0000
2002,6.5000,15.6900,-3.1900,18.8800,122.7280
2003,8.2000,14.6200,-1.8600,16.4800,135.1138
2004,0.4000,16.4600,-1.3900,17.8600,7.1421
2005,2.6000,15.0100,-2.1700,17.1800,44.6589
2006,16.2000,15.6400,-4.2400,19.8800,322.0243
2007,0.0000,16.5900,-1.3600,17.9500,0.0000
2008,14.6000,16.5100,-5.7500,22.2600,325.0008
2009,0.3000,16.0400,-0.4700,16.5000,4.9511
2010,5.8000,15.6000,-0.4400,16.0400,93.0125
2011,1.4000,14.8100,-3.0700,17.8800,25.0317
2012,10.1000,14.9400,-4.5400,19.4900,196.8341
2013,3.6000,16.2600,-2.0200,18.2800,65.7915
2014,0.0000,15.1600,-1.8000,16.9700,0.0000
2015,0.0000,16.2200,-1.8500,18.0700,0.0000
2016,2.5000,17.1100,-1.7300,18.8400,47.0987
2017,5.3000,15.8800,-1.1200,17.0000,90.0962
2018,3.0000,16.7700,-2.2300,19.0100,57.0151
2019,4.8000,16.7900,-2.4900,19.2900,92.5872
