year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,11.9000,12.1000,-2.8700,14.9700,178.2016
1981,10.1000,14.3400,-2.7500,17.0900,172.6556
1982,11.1000,14.4400,-1.6800,16.1200,178.8853
1983,0.5000,14.0300,-1.5700,15.6000,7.8002
1984,0.1000,12.4500,-2.0800,14.5400,1.4537
1985,20.3000,12.4000,-2.7600,15.1700,307.8603
1986,8.3000,14.0200,-2.5300,16.5500,137.3437
1987,15.6000,12.7000,-1.4000,14.1000,219.9430
1988,7.0000,13.0500,-1.5200,14.5700,101.9808
1989,1.7000,15.0400,0.2400,14.8000,25.1640
1990,30.0000,13.4900,-1.5700,15.0700,452.0043
1991,3.5000,12.5900,-0.6000,13.1900,46.1811
1992,7.2000,13.6200,-1.2000,14.8200,106.6849
1993,5.4000,13.5700,-1.6500,15.2200,82.1860
1994,0.5000,13.7900,-1.5300,15.3200,7.6618
1995,4.1000,13.3800,-1.1200,14.4900,59.4291
1996,2.0000,13.2800,-1.9200,15.2000,30.4049
1997,13.8000,14.0800,-1.7300,15.8200,218.2747
1998,17.2000,14.3900,-1.6100,16.0100,275.3176
1999,0.0000,13.2000,-0.3700,13.5700,0.0000
2000,10.0000,14.3000,-3.0400,17.3500,173.4503
2001,13.8000,15.0300,-2.3100,17.3400,239.2673
2002,2.6000,15.1800,0.2300,14.9500,38.8713
2003,8.1000,14.4500,-1.8900,16.3400,132.3622
2004,0.0000,14.4900,-0.5200,15.0100,0.0000
2005,7.8000,13.7900,-2.6200,16.4100,127.9820
2006,5.5000,13.6900,-2.4300,16.1200,88.6793
2007,3.6000,14.2000,-0.5300,14.7300,53.0203
2008,5.1000,15.0600,-1.4600,16.5300,84.2866
2009,10.5000,14.9900,-1.4600,16.4600,172.7854
2010,9.4000,12.2100,-3.2900,15.5000,145.7077
2011,11.1000,14.1900,-2.8000,16.9900,188.5549
2012,0.4000,14.4200,-2.5200,16.9400,6.7766
2013,21.4000,13.1500,-3.3700,16.5200,353.4344
2014,4.6000,16.2300,-0.5900,16.8200,77.3739
2015,12.5000,14.9400,-0.2900,15.2300,190.3913
2016,18.8000,15.7000,-1.2400,16.9400,318.5044
2017,10.8000,16.2700,0.0500,16.2200,175.1940
2018,4.4000,15.4800,-1.7900,17.2700,75.9755
2019,3.2000,15.8600,-1.2000,17.0700,54.6088
