year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.8000,12.5000,-2.8200,15.3200,12.2551
1981,8.9000,14.6000,-3.1400,17.7500,157.9546
1982,0.9000,14.5000,-1.6600,16.1500,14.5390
1983,1.6000,13.7400,-1.6900,15.4300,24.6902
1984,2.7000,12.3300,-2.7200,15.0500,40.6268
1985,21.9000,12.2700,-2.6500,14.9200,326.7623
1986,10.7000,13.5900,-2.9000,16.4800,176.3748
1987,16.0000,12.8700,-1.0400,13.9100,222.5349
1988,4.3000,12.8800,-1.4200,14.3000,61.4864
1989,6.3000,13.9900,-0.4400,14.4300,90.9174
1990,40.9000,12.8800,-1.0100,13.8900,567.9390
1991,3.8000,11.8400,-0.7400,12.5800,47.8214
1992,16.3000,13.1700,-0.7400,13.9100,226.7896
1993,1.9000,13.0900,-0.3600,13.4500,25.5639
1994,2.1000,13.7600,-0.4000,14.1600,29.7448
1995,6.3000,13.0100,-0.1500,13.1500,82.8719
1996,0.5000,12.8800,-1.1100,13.9800,6.9913
1997,0.7000,13.4300,-0.3200,13.7500,9.6223
1998,34.1000,13.9600,-0.3700,14.3300,488.6085
1999,0.1000,13.4300,0.6300,12.8000,1.2802
2000,23.0000,14.4600,-1.7400,16.2000,372.5352
2001,35.9000,14.5500,-0.5200,15.0700,541.0555
2002,2.2000,14.7800,1.1300,13.6500,30.0332
2003,11.5000,13.8000,-1.3800,15.1800,174.5703
2004,2.9000,14.5800,0.3500,14.2300,41.2720
2005,23.4000,13.5300,-2.1500,15.6800,366.8713
2006,3.2000,13.5300,-1.4800,15.0100,48.0366
2007,5.1000,14.0300,0.6100,13.4200,68.4495
2008,5.7000,15.0800,-0.5300,15.6200,89.0212
2009,12.7000,14.5000,0.0900,14.4100,182.9650
2010,9.6000,12.5700,-1.0000,13.5700,130.2259
2011,9.7000,13.6400,-1.4700,15.1100,146.5900
2012,3.0000,14.4100,-1.7400,16.1500,48.4480
2013,46.9000,13.4600,-2.2500,15.7200,737.1491
2014,4.8000,15.9800,0.5200,15.4500,74.1839
2015,1.9000,13.8500,0.2300,13.6300,25.8947
2016,23.4000,14.8000,-0.7700,15.5700,364.2951
2017,16.1000,14.8100,0.4800,14.3300,230.6729
2018,1.8000,14.9700,-1.2700,16.2400,29.2253
2019,6.7000,14.5300,-1.0900,15.6200,104.6647
