year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,30.6000,6.1400,-14.5300,20.6700,632.5574
1981,36.2000,7.1200,-14.7400,21.8600,791.2769
1982,30.4000,7.6400,-12.4700,20.1100,611.3829
1983,34.5000,8.1600,-14.1200,22.2800,768.6142
1984,23.8000,5.6400,-14.2700,19.9100,473.9495
1985,56.9000,6.4500,-13.6500,20.1000,1143.6323
1986,30.9000,6.7900,-15.2200,22.0100,680.2165
1987,50.5000,5.8700,-12.7200,18.5900,938.7218
1988,21.6000,5.8700,-11.2600,17.1300,370.0078
1989,26.4000,7.9300,-10.4100,18.3500,484.3609
1990,24.7000,7.7700,-11.0900,18.8600,465.8020
1991,33.6000,6.1100,-12.2200,18.3200,615.6226
1992,33.3000,7.2000,-10.8900,18.0900,602.5088
1993,44.5000,6.9100,-11.6700,18.5800,826.6993
1994,39.1000,6.7200,-13.0900,19.8100,774.6409
1995,27.1000,5.9900,-11.2800,17.2700,468.0550
1996,17.2000,6.4300,-12.3000,18.7300,322.2009
1997,39.0000,7.1700,-11.8300,19.0000,740.8992
1998,28.2000,9.5700,-10.1300,19.7000,555.5570
1999,35.4000,6.7100,-11.0100,17.7300,627.4761
2000,59.4000,6.9800,-13.6800,20.6600,1227.2429
2001,53.7000,7.4500,-14.1600,21.6100,1160.5711
2002,36.8000,9.0800,-10.8500,19.9300,733.4000
2003,34.4000,7.9000,-12.3700,20.2800,697.4766
2004,51.6000,7.1900,-11.0500,18.2400,941.3931
2005,65.2000,6.0300,-13.2200,19.2600,1255.6292
2006,48.7000,6.4600,-14.2000,20.6600,1006.1361
2007,42.4000,6.3900,-9.3400,15.7300,666.9571
2008,16.1000,8.6600,-11.5400,20.2000,325.2623
2009,90.8000,7.4900,-10.9400,18.4300,1673.2663
2010,53.3000,4.7800,-12.8300,17.6100,938.8718
2011,49.1000,5.8800,-13.1400,19.0200,933.7931
2012,18.8000,6.8000,-14.2300,21.0200,395.1934
2013,51.5000,5.3800,-14.9000,20.2800,1044.3304
2014,23.6000,7.5300,-11.2700,18.8000,443.6127
2015,47.9000,7.4600,-12.0100,19.4700,932.6072
2016,45.4000,7.8000,-12.6500,20.4500,928.5526
2017,68.8000,7.5000,-11.7700,19.2700,1326.0037
2018,26.7000,8.3700,-14.1400,22.5100,601.1241
2019,24.5000,7.3800,-11.1500,18.5200,453.8619
