year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.3000,15.5300,-3.6000,19.1200,5.7375
1981,1.1000,16.6800,-3.4200,20.1000,22.1056
1982,0.3000,15.4000,-3.8200,19.2200,5.7660
1983,0.1000,14.4300,-3.7500,18.1800,1.8183
1984,0.0000,15.0800,-5.0700,20.1600,0.0000
1985,2.6000,15.1100,-5.1800,20.2900,52.7504
1986,0.0000,14.0800,-3.1800,17.2600,0.0000
1987,0.0000,15.2200,-2.9100,18.1300,0.0000
1988,0.4000,14.3400,-3.2100,17.5400,7.0170
1989,0.5000,14.5700,-3.2100,17.7800,8.8887
1990,2.0000,15.3800,-1.8600,17.2400,34.4830
1991,4.9000,14.5800,-4.1600,18.7400,91.8118
1992,2.6000,15.2100,-3.0100,18.2200,47.3711
1993,7.9000,14.9900,-2.7300,17.7200,139.9890
1994,5.8000,14.8900,-3.7400,18.6300,108.0740
1995,13.0000,14.6400,-4.2700,18.9100,245.8463
1996,2.1000,13.6800,-4.5900,18.2700,38.3660
1997,0.0000,16.8300,-3.0000,19.8300,0.0000
1998,0.1000,15.1800,-3.9500,19.1300,1.9127
1999,0.2000,15.5300,-2.1200,17.6500,3.5299
2000,0.0000,16.3600,-2.7800,19.1500,0.0000
2001,0.0000,16.4900,-3.3200,19.8200,0.0000
2002,2.2000,16.6100,-4.0700,20.6800,45.4956
2003,4.2000,14.6100,-3.8100,18.4200,77.3584
2004,0.0000,16.7400,-1.9800,18.7200,0.0000
2005,0.2000,15.9100,-3.0800,18.9900,3.7971
2006,8.6000,16.1700,-5.1200,21.2900,183.1002
2007,0.0000,17.2600,-2.3800,19.6400,0.0000
2008,4.1000,17.4100,-6.6900,24.1000,98.8276
2009,0.0000,16.6600,-1.9300,18.5900,0.0000
2010,9.0000,15.2400,-2.8500,18.0900,162.8415
2011,1.8000,15.0900,-4.6600,19.7500,35.5445
2012,9.8000,15.8400,-5.1000,20.9300,205.1499
2013,0.8000,16.9600,-3.9300,20.8900,16.7092
2014,0.0000,15.6400,-2.8600,18.5100,0.0000
2015,4.0000,16.9000,-3.3400,20.2400,80.9510
2016,0.6000,17.3700,-2.9200,20.2900,12.1736
2017,0.7000,16.2500,-1.8400,18.0900,12.6630
2018,1.6700,16.8400,-2.4100,19.2500,32.0831
2019,1.7700,16.8400,-2.3500,19.1900,33.8955
