year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,29.1000,4.4900,-18.1000,22.5900,657.4555
1981,22.4000,5.9800,-16.9500,22.9200,513.4946
1982,14.5000,6.3600,-13.6800,20.0400,290.6409
1983,17.5000,6.8700,-14.8200,21.6900,379.5281
1984,11.6000,4.5800,-16.4400,21.0200,243.8443
1985,21.6000,5.6000,-15.5500,21.1500,456.7925
1986,26.8000,5.0500,-17.5700,22.6200,606.2179
1987,26.7000,4.4700,-15.0500,19.5200,521.2601
1988,26.5000,4.6100,-13.9800,18.5900,492.6363
1989,26.1000,6.7500,-13.8400,20.6000,537.6001
1990,28.5000,7.1400,-14.9700,22.1100,630.0145
1991,26.5000,5.2400,-14.8400,20.0900,532.3011
1992,12.4000,6.2000,-13.1700,19.3700,240.1919
1993,15.1000,6.3700,-15.4000,21.7700,328.7872
1994,24.7000,5.7700,-15.9000,21.6700,535.3462
1995,13.7000,5.1600,-13.7900,18.9500,259.5958
1996,11.8000,6.1700,-13.7600,19.9200,235.0709
1997,26.3000,6.4200,-14.8700,21.3000,560.0877
1998,17.9000,9.0500,-12.4500,21.5000,384.9278
1999,13.5000,4.4100,-12.3200,16.7300,225.8824
2000,42.5000,5.8700,-17.3900,23.2700,988.8154
2001,43.3000,6.1700,-19.5300,25.7000,1112.8403
2002,20.9000,7.8800,-12.3400,20.2200,422.6283
2003,11.2000,7.1000,-13.9500,21.0400,235.6980
2004,33.3000,6.0700,-13.9500,20.0300,666.9244
2005,37.8000,4.8700,-16.6900,21.5700,815.1999
2006,18.7000,5.3800,-15.8300,21.2100,396.5525
2007,22.2000,5.2200,-11.8200,17.0400,378.2542
2008,8.4000,7.8100,-13.9700,21.7800,182.9806
2009,45.2000,6.6700,-13.1800,19.8500,897.2473
2010,49.3000,3.0200,-16.6900,19.7200,972.0067
2011,45.8000,4.9000,-16.3400,21.2400,972.8440
2012,17.7000,5.6400,-18.1500,23.8000,421.1744
2013,59.7000,4.3900,-18.8900,23.2800,1390.0237
2014,8.4000,7.0300,-15.2000,22.2300,186.7359
2015,26.3000,6.9300,-14.6300,21.5600,567.0420
2016,48.5000,7.2400,-14.2100,21.4500,1040.3314
2017,38.6000,6.9000,-13.2400,20.1400,777.4497
2018,29.3000,7.0000,-16.6200,23.6200,691.9676
2019,8.0000,7.7700,-11.2400,19.0100,152.0468
