year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,9.5000,11.3500,-3.7000,15.0500,142.9805
1981,6.5000,14.5600,-3.4100,17.9700,116.7824
1982,5.3000,14.7000,-1.8200,16.5100,87.5271
1983,0.6000,14.2400,-2.1500,16.3900,9.8342
1984,0.3000,12.5000,-2.2900,14.7900,4.4367
1985,12.4000,12.5500,-3.3000,15.8500,196.4849
1986,5.6000,14.4000,-3.0800,17.4800,97.8692
1987,10.4000,12.4800,-1.7800,14.2600,148.2965
1988,5.7000,13.1400,-1.5300,14.6700,83.6433
1989,8.4000,15.1900,-0.2600,15.4500,129.7451
1990,28.1000,13.6200,-1.9600,15.5800,437.8177
1991,1.3000,12.6900,-1.0600,13.7600,17.8839
1992,5.4000,14.2200,-0.4300,14.6500,79.0997
1993,5.3000,14.5300,-0.8700,15.4000,81.6160
1994,5.0000,14.6100,-0.5500,15.1600,75.8100
1995,5.1000,14.0400,-0.0600,14.1000,71.9053
1996,3.0000,14.0100,-1.0200,15.0300,45.0854
1997,7.8000,14.3700,-0.6000,14.9600,116.7195
1998,10.1000,14.1400,-1.1300,15.2700,154.1843
1999,0.6000,12.8900,0.1700,12.7200,7.6301
2000,12.6000,14.3600,-2.8700,17.2300,217.0579
2001,16.2000,14.9400,-2.5500,17.4900,283.3223
2002,3.5000,15.3000,0.2500,15.0500,52.6747
2003,19.6000,14.2100,-1.8000,16.0100,313.7700
2004,0.8000,14.8600,0.2300,14.6400,11.7102
2005,14.1000,14.1700,-2.0200,16.1900,228.2409
2006,7.3000,13.9800,-1.8300,15.8100,115.4484
2007,3.0000,14.6700,0.2700,14.4000,43.1951
2008,3.2000,15.0900,-0.6300,15.7200,50.3072
2009,6.9000,15.2700,-1.0300,16.3100,112.5202
2010,13.0000,12.3700,-2.7300,15.1000,196.3371
2011,12.3000,14.8700,-1.9400,16.8100,206.7446
2012,3.0000,14.9500,-1.9900,16.9500,50.8400
2013,14.0000,13.5800,-3.4800,17.0700,238.9277
2014,3.6000,16.4600,-0.2800,16.7400,60.2669
2015,11.6000,15.2600,0.0200,15.2400,176.7434
2016,8.4000,15.9500,-0.9100,16.8600,141.6600
2017,5.6000,16.5800,0.2400,16.3400,91.4760
2018,0.0000,15.4100,-1.4700,16.8800,0.0000
2019,1.5300,15.6000,-1.5900,17.1900,26.3542
