year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.9000,0.8700,-10.4000,11.2800,21.4225
1981,3.3000,0.6500,-9.9800,10.6300,35.0860
1982,2.8000,-0.3500,-10.6800,10.3300,28.9146
1983,7.9000,-0.8500,-13.9200,13.0700,103.2706
1984,5.7000,0.7600,-10.8200,11.5800,66.0284
1985,4.1000,1.0500,-10.7500,11.8100,48.4025
1986,1.3000,-0.0100,-11.1600,11.1500,14.4925
1987,4.8000,0.3800,-10.0200,10.4000,49.9277
1988,9.9000,0.7000,-9.9600,10.6600,105.5275
1989,11.0000,-0.0000,-10.6500,10.6400,117.0892
1990,15.2000,-0.2900,-11.4800,11.1900,170.0520
1991,21.1000,0.6600,-10.9100,11.5800,244.2381
1992,6.9000,0.8500,-12.2400,13.0900,90.2878
1993,21.0000,0.5000,-11.8400,12.3400,259.0923
1994,10.3000,0.2800,-10.3800,10.6600,109.8361
1995,13.1000,0.4500,-12.0000,12.4500,163.0377
1996,6.7000,1.1100,-10.8000,11.9100,79.7734
1997,12.9000,0.1600,-12.6900,12.8500,165.7622
1998,13.1000,1.7500,-12.1800,13.9400,182.5551
1999,6.7000,1.2900,-9.3400,10.6300,71.2516
2000,2.6000,-0.3600,-12.1900,11.8300,30.7531
2001,10.0000,-0.5700,-10.4000,9.8300,98.2604
2002,7.9000,0.7700,-9.5700,10.3400,81.7089
2003,4.2000,1.4100,-9.7500,11.1600,46.8620
2004,5.8000,1.0000,-10.4700,11.4700,66.5024
2005,11.5000,0.6200,-9.1900,9.8100,112.8092
2006,3.1000,0.3800,-7.5400,7.9200,24.5502
2007,6.3000,1.8400,-11.0300,12.8600,81.0480
2008,23.8000,1.4900,-9.8300,11.3200,269.4659
2009,7.3000,1.6200,-8.6900,10.3100,75.2512
2010,1.0000,1.6300,-8.9600,10.5900,10.5915
2011,3.5000,0.7400,-10.6200,11.3600,39.7763
2012,14.8000,1.1100,-9.1400,10.2400,151.6093
2013,9.2000,1.3600,-8.6600,10.0200,92.2222
2014,7.3000,1.4200,-9.2600,10.6800,77.9443
2015,5.4000,1.7100,-8.6800,10.3900,56.1047
2016,7.1000,2.0200,-10.0800,12.1000,85.9397
2017,9.6000,0.9800,-7.8000,8.7800,84.3232
2018,8.1000,1.9800,-7.8400,9.8100,79.4923
2019,9.7000,1.3600,-8.1800,9.5400,92.5788
