year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,6.1000,5.9900,-10.4200,16.4100,100.0957
1981,1.9000,7.8300,-9.7200,17.5500,33.3439
1982,5.5000,8.0800,-8.5600,16.6400,91.5223
1983,4.4000,7.0500,-9.8200,16.8600,74.2039
1984,4.7000,6.7100,-10.8300,17.5300,82.4097
1985,7.7000,6.2600,-10.5000,16.7600,129.0332
1986,9.1000,7.1800,-10.2400,17.4200,158.4963
1987,6.4000,7.6100,-7.0900,14.7000,94.0853
1988,6.7000,5.5300,-9.1300,14.6600,98.2007
1989,8.6000,7.7200,-7.9500,15.6700,134.7861
1990,12.2000,6.9500,-7.0900,14.0400,171.2479
1991,4.9000,6.5400,-7.4700,14.0100,68.6714
1992,3.2000,7.8900,-7.7700,15.6600,50.1172
1993,11.6000,7.5900,-8.5100,16.0900,186.6984
1994,6.3000,8.5400,-8.1900,16.7300,105.3999
1995,5.2000,6.6900,-7.7800,14.4800,75.2909
1996,4.3000,6.2200,-9.2800,15.5000,66.6489
1997,8.4000,8.8400,-6.7300,15.5700,130.8268
1998,8.2000,8.9700,-7.0800,16.0500,131.5708
1999,0.0000,9.1000,-5.9900,15.0900,0.0000
2000,10.5000,8.8600,-8.7100,17.5600,184.4128
2001,5.0000,8.4900,-6.3700,14.8600,74.2952
2002,10.4000,8.2800,-5.8600,14.1400,147.0595
2003,14.0000,7.6600,-7.4900,15.1500,212.0973
2004,5.3000,9.0200,-6.8100,15.8300,83.8904
2005,13.5000,8.4400,-8.9800,17.4200,235.2023
2006,10.8000,8.7600,-8.5200,17.2800,186.6457
2007,11.6000,8.4700,-5.4500,13.9300,161.5432
2008,10.8000,9.4900,-8.9500,18.4400,199.1247
2009,1.3000,9.2900,-6.6200,15.9100,20.6804
2010,0.9000,6.3400,-7.9800,14.3200,12.8892
2011,8.5000,7.4400,-8.8600,16.3000,138.5611
2012,2.1000,9.1100,-8.3800,17.4900,36.7290
2013,4.6000,10.0200,-7.2500,17.2700,79.4500
2014,3.8000,10.3400,-5.5300,15.8800,60.3361
2015,18.5000,8.9700,-6.3300,15.3000,283.0420
2016,21.1000,9.7000,-7.8500,17.5400,370.1548
2017,22.2000,9.5200,-4.4400,13.9600,309.9528
2018,6.6000,11.5900,-7.5600,19.1500,126.3910
2019,6.5000,9.7600,-7.9400,17.7000,115.0773
