year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.0000,7.1100,-10.5800,17.7000,35.3961
1981,4.3000,9.2400,-10.6700,19.9100,85.6136
1982,0.9000,8.5000,-8.0600,16.5500,14.8971
1983,1.7000,9.3400,-8.7500,18.0900,30.7570
1984,0.6000,7.2900,-10.0900,17.3800,10.4262
1985,17.1000,7.9000,-11.7900,19.6900,336.6437
1986,1.9000,9.0100,-10.4400,19.4500,36.9567
1987,12.3000,7.5700,-9.7800,17.3500,213.4008
1988,3.8000,7.4700,-8.0700,15.5300,59.0267
1989,5.0000,10.1900,-7.2100,17.4000,87.0122
1990,9.8000,8.6700,-9.6000,18.2700,179.0309
1991,7.4000,7.5200,-8.7800,16.3100,120.6738
1992,9.1000,8.5900,-7.8000,16.3800,149.0913
1993,3.6000,8.9900,-8.2500,17.2300,62.0370
1994,2.2000,8.4700,-8.6100,17.0800,37.5823
1995,3.9000,8.0500,-8.1100,16.1600,63.0151
1996,2.0000,8.5300,-8.7000,17.2300,34.4543
1997,6.3000,9.2400,-8.3600,17.6000,110.8882
1998,1.8000,10.5100,-8.1300,18.6400,33.5554
1999,4.2000,7.6100,-6.8200,14.4300,60.6050
2000,12.3000,9.3800,-10.4300,19.8100,243.6637
2001,8.7000,9.4600,-11.9300,21.3900,186.0819
2002,1.1000,11.0400,-6.8600,17.9000,19.6890
2003,1.6000,9.8200,-8.8300,18.6500,29.8410
2004,9.6000,9.5400,-7.3500,16.8900,162.1511
2005,1.1000,8.2500,-10.0600,18.3000,20.1349
2006,6.4000,8.1100,-10.0100,18.1200,115.9530
2007,0.6000,8.6900,-6.7300,15.4200,9.2508
2008,4.0000,10.0500,-8.8600,18.9100,75.6374
2009,5.5000,10.0100,-8.3200,18.3200,100.7777
2010,6.2000,6.3600,-10.9000,17.2600,106.9831
2011,6.5000,8.3300,-9.9600,18.2900,118.8929
2012,4.3000,8.8400,-11.5200,20.3600,87.5338
2013,5.7000,7.5400,-12.1400,19.6800,112.1830
2014,4.4000,10.3200,-8.3400,18.6600,82.0874
2015,14.7000,10.2000,-7.4100,17.6100,258.8656
2016,5.1000,10.4200,-9.0100,19.4200,99.0624
2017,1.8000,10.8000,-7.3100,18.1100,32.5939
2018,0.0000,10.3300,-9.8900,20.2200,0.0000
2019,0.0000,10.8600,-7.8300,18.6900,0.0000
