year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,1.5000,11.3600,-2.4800,13.8400,20.7647
1981,18.3000,14.0400,-2.4800,16.5100,302.1790
1982,15.8000,14.3000,-1.0900,15.3900,243.1265
1983,14.9000,13.0800,-1.2000,14.2900,212.8771
1984,5.9000,12.3900,-2.3100,14.7000,86.7433
1985,18.8000,11.8700,-2.3100,14.1900,266.7207
1986,27.2000,13.4700,-2.4800,15.9400,433.6192
1987,29.6000,12.0300,-0.5900,12.6100,373.4019
1988,7.0000,12.4500,-1.1900,13.6500,95.5266
1989,32.0000,13.9300,0.1100,13.8200,442.2160
1990,25.0000,12.7400,-0.5400,13.2800,332.0060
1991,11.5000,10.8200,-0.8700,11.6900,134.4175
1992,37.2000,11.7200,-0.9500,12.6700,471.4900
1993,27.5000,11.6100,-0.9800,12.5800,346.0676
1994,11.0000,12.7500,-1.4000,14.1500,155.6253
1995,15.8000,11.8600,-1.1000,12.9600,204.7806
1996,6.6000,11.5200,-2.5300,14.0500,92.7322
1997,2.1000,12.5100,-1.4800,13.9900,29.3761
1998,9.9000,12.5700,-0.7200,13.2900,131.5779
1999,2.4000,12.9500,0.0100,12.9500,31.0718
2000,12.4000,12.8200,-1.9300,14.7600,182.9989
2001,45.6000,13.2300,-0.3800,13.6200,620.8870
2002,2.5000,13.6000,0.2800,13.3200,33.2943
2003,12.4000,12.4900,-1.2800,13.7800,170.8184
2004,21.4000,13.4200,-0.1600,13.5700,290.4950
2005,29.1000,12.6100,-1.4700,14.0800,409.8510
2006,14.0000,13.1100,-1.2600,14.3600,201.0539
2007,9.4000,13.8700,0.7100,13.1700,123.7619
2008,7.3000,13.9100,-0.8000,14.7100,107.4133
2009,2.3000,13.9500,0.1800,13.7700,31.6762
2010,15.1000,11.7500,-0.9300,12.6800,191.4859
2011,25.4000,13.3700,-1.1400,14.5100,368.5718
2012,8.2000,13.7400,-1.1400,14.8800,122.0411
2013,46.5000,12.6200,-1.8500,14.4700,672.6843
2014,8.0000,16.0600,0.4900,15.5700,124.5492
2015,7.8000,14.2400,0.6600,13.5800,105.9344
2016,26.7000,15.2100,0.2400,14.9700,399.7636
2017,27.6000,15.6600,1.5400,14.1200,389.6447
2018,7.9000,15.0000,0.0500,14.9500,118.1395
2019,7.9000,15.0700,0.3500,14.7200,116.2937
