year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.6000,9.0600,-9.1000,18.1600,10.8966
1981,0.3000,10.6800,-7.1500,17.8300,5.3501
1982,0.5000,10.3800,-7.0000,17.3800,8.6919
1983,2.5000,9.5600,-7.8700,17.4300,43.5800
1984,3.4000,9.8300,-8.7000,18.5300,62.9922
1985,5.0000,9.5600,-8.6200,18.1800,90.8931
1986,2.2000,10.0300,-7.8800,17.9100,39.4007
1987,7.2000,10.6300,-5.6000,16.2300,116.8588
1988,2.4000,9.2000,-6.9100,16.1100,38.6742
1989,13.2000,10.4300,-7.3100,17.7400,234.1878
1990,2.5000,10.2600,-5.0000,15.2500,38.1303
1991,3.9000,10.1600,-5.5000,15.6600,61.0731
1992,1.5000,10.8300,-6.6400,17.4800,26.2132
1993,5.1000,10.6200,-6.9100,17.5300,89.3782
1994,0.2000,11.0200,-6.2000,17.2300,3.4457
1995,5.8000,9.5000,-6.2600,15.7600,91.3957
1996,0.2000,9.0600,-7.2700,16.3300,3.2667
1997,1.1000,11.8000,-5.5500,17.3600,19.0911
1998,0.3000,11.5800,-5.7900,17.3700,5.2105
1999,0.1000,11.6800,-4.7800,16.4600,1.6458
2000,6.0000,11.1400,-7.0200,18.1600,108.9601
2001,0.0000,10.8900,-4.1900,15.0800,0.0000
2002,1.4000,11.2700,-4.3800,15.6500,21.9032
2003,2.7000,11.0500,-6.1700,17.2200,46.5058
2004,0.0000,12.0400,-5.9700,18.0100,0.0000
2005,2.6000,11.4200,-6.5000,17.9200,46.5993
2006,3.8000,11.4200,-7.0400,18.4600,70.1423
2007,2.9000,11.2500,-4.6000,15.8600,45.9810
2008,6.2000,12.3400,-9.2200,21.5600,133.6518
2009,0.1000,12.2600,-4.9900,17.2500,1.7246
2010,6.0000,9.8300,-5.7700,15.5900,93.5500
2011,0.1000,9.9900,-7.0000,16.9900,1.6991
2012,0.3000,10.5000,-8.9400,19.4400,5.8327
2013,8.2000,12.6800,-5.9500,18.6400,152.8238
2014,4.9300,11.9600,-5.7200,17.6800,87.2151
2015,0.7000,11.4000,-5.5900,16.9900,11.8961
2016,9.5000,11.7700,-6.8200,18.5800,176.5467
2017,13.5000,11.6800,-4.3400,16.0200,216.2599
2018,3.0000,13.7700,-6.7100,20.4800,61.4290
2019,0.6000,11.9000,-7.0900,18.9900,11.3946
