year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,11.1000,5.2400,-15.1300,20.3700,226.1215
1981,20.2000,5.9200,-13.6700,19.5900,395.7522
1982,6.8000,6.2600,-11.8600,18.1200,123.2441
1983,20.2000,6.7100,-13.3100,20.0100,404.2893
1984,8.7000,4.2700,-13.8700,18.1400,157.7984
1985,26.1000,5.7700,-14.1500,19.9200,519.9851
1986,8.4000,5.6500,-14.8200,20.4700,171.9667
1987,23.0000,4.8900,-13.1700,18.0600,415.3339
1988,10.3000,4.3100,-12.2800,16.5900,170.8429
1989,36.4000,6.4900,-11.3100,17.8000,647.7679
1990,42.6000,7.1900,-13.0900,20.2800,863.9825
1991,52.2000,5.3000,-13.5500,18.8600,984.2575
1992,3.8000,5.8100,-11.3500,17.1600,65.1926
1993,44.7000,6.0600,-12.4800,18.5500,829.1213
1994,11.2000,5.0400,-12.2600,17.3000,193.7624
1995,5.5000,5.1700,-10.6100,15.7900,86.8299
1996,4.5000,5.5000,-11.1800,16.6800,75.0758
1997,33.1000,6.1200,-12.5300,18.6500,617.2998
1998,18.9000,8.3200,-11.4300,19.7500,373.3065
1999,14.1000,4.8700,-10.9100,15.7800,222.4292
2000,37.2000,5.7400,-13.8300,19.5700,727.9603
2001,20.8000,5.8900,-15.7900,21.6800,450.9696
2002,44.8000,7.5900,-11.2300,18.8200,843.0451
2003,13.0000,6.2900,-12.6100,18.9000,245.7041
2004,27.7000,5.7900,-11.5600,17.3500,480.5533
2005,22.8000,4.4400,-14.5600,19.0000,433.1058
2006,24.3000,5.0200,-15.0200,20.0400,487.0137
2007,15.6000,4.7900,-10.5100,15.3000,238.6148
2008,10.9000,7.1500,-12.7200,19.8700,216.5803
2009,33.8000,6.4800,-11.8700,18.3500,620.0969
2010,27.6000,3.8700,-14.6500,18.5100,510.9893
2011,18.4000,4.7000,-13.4600,18.1500,334.0027
2012,3.1000,5.3500,-15.9600,21.3100,66.0555
2013,24.1000,4.5600,-15.5100,20.0800,483.8407
2014,9.5000,7.1300,-13.9400,21.0700,200.2114
2015,39.3000,6.9600,-12.1200,19.0800,749.7054
2016,43.7000,6.8400,-13.1100,19.9500,871.7712
2017,21.1000,7.2100,-11.6300,18.8400,397.5897
2018,8.5000,6.7600,-14.1900,20.9400,178.0261
2019,16.1000,6.8900,-10.5900,17.4700,281.3019
