year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,26.4000,5.2000,-16.9100,22.1100,583.6887
1981,31.3000,6.6900,-17.4700,24.1600,756.1105
1982,20.9000,6.9300,-13.6700,20.6000,430.5264
1983,26.5000,7.1300,-15.6000,22.7300,602.3572
1984,15.7000,5.0500,-14.8400,19.8900,312.2999
1985,34.4000,5.9500,-15.5000,21.4400,737.6540
1986,25.1000,5.9200,-18.2300,24.1500,606.2087
1987,39.1000,5.3400,-15.6400,20.9800,820.4143
1988,18.1000,5.1100,-12.9200,18.0300,326.3351
1989,28.7000,7.5100,-12.9200,20.4300,586.2086
1990,37.2000,7.6900,-14.0600,21.7500,809.0236
1991,44.0000,5.6900,-14.6800,20.3700,896.1440
1992,21.3000,6.7300,-12.4300,19.1600,408.0166
1993,33.0000,6.9700,-13.9900,20.9600,691.5915
1994,28.3000,6.5300,-15.3800,21.9100,620.1576
1995,14.8000,6.0700,-12.5100,18.5700,274.8796
1996,11.9000,6.5800,-13.3500,19.9300,237.1658
1997,30.4000,7.1100,-13.6800,20.7900,632.1107
1998,20.4000,9.6000,-11.9300,21.5300,439.1677
1999,25.0000,5.3200,-12.2300,17.5500,438.7929
2000,51.2000,6.7300,-16.5500,23.2800,1191.8194
2001,53.0000,6.9900,-18.9000,25.8800,1371.7155
2002,21.6000,8.8300,-11.3500,20.1800,435.9449
2003,20.3000,7.8400,-13.8600,21.7000,440.4477
2004,41.6000,6.7800,-12.6400,19.4200,807.9190
2005,71.0000,5.5100,-16.9400,22.4400,1593.5453
2006,39.7000,6.1000,-15.9400,22.0400,875.1213
2007,25.8000,6.0800,-11.2200,17.3000,446.3257
2008,11.4000,8.2700,-13.2400,21.5100,245.2661
2009,54.0000,7.3400,-12.4900,19.8300,1070.6557
2010,63.2000,3.9000,-15.6400,19.5400,1235.1356
2011,63.8000,5.9400,-16.0100,21.9500,1400.4963
2012,13.1000,6.7700,-17.5200,24.2900,318.2330
2013,67.5000,5.3200,-17.6800,23.0000,1552.6924
2014,31.3000,7.8500,-14.1900,22.0400,689.7144
2015,43.8000,7.2600,-13.6300,20.8800,914.7302
2016,66.6000,8.1100,-13.9600,22.0700,1469.8012
2017,73.6000,7.7200,-13.3700,21.0900,1552.1049
2018,31.3000,7.9800,-15.8100,23.7800,744.4675
2019,20.6000,8.2200,-11.3000,19.5200,402.1347
