year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.0000,15.1300,-3.8500,18.9800,0.0000
1981,0.4000,15.8500,-3.0500,18.9000,7.5595
1982,0.2000,14.0300,-4.0200,18.0500,3.6096
1983,5.1000,13.7900,-5.0500,18.8400,96.1074
1984,0.5000,15.4400,-5.3800,20.8300,10.4135
1985,1.2000,14.3000,-4.5600,18.8600,22.6373
1986,0.0000,13.5100,-2.7700,16.2800,0.0000
1987,0.7000,14.5000,-2.6200,17.1100,11.9802
1988,1.4000,13.3100,-2.4700,15.7900,22.1014
1989,0.0000,13.4400,-3.1200,16.5600,0.0000
1990,0.4000,14.7900,-1.4800,16.2700,6.5080
1991,3.2000,14.1100,-3.8700,17.9800,57.5459
1992,3.5000,14.5100,-3.1200,17.6300,61.7111
1993,12.2000,14.6500,-2.9800,17.6200,215.0056
1994,0.7000,14.2100,-3.1800,17.3900,12.1705
1995,8.4000,14.0900,-4.8600,18.9500,159.1733
1996,0.0000,14.1000,-3.7500,17.8500,0.0000
1997,0.0000,15.7000,-2.0300,17.7300,0.0000
1998,0.3000,15.3400,-3.0000,18.3400,5.5031
1999,4.5000,15.6800,-1.2400,16.9200,76.1417
2000,1.1000,15.9600,-2.2000,18.1600,19.9782
2001,5.4000,15.6400,-2.5600,18.2000,98.2813
2002,8.2000,16.0600,-3.2100,19.2700,158.0302
2003,5.6000,14.7800,-2.3700,17.1500,96.0481
2004,0.3000,16.5800,-1.9900,18.5700,5.5715
2005,1.5000,15.0300,-2.4300,17.4600,26.1938
2006,11.5000,15.4100,-4.4900,19.9000,228.8981
2007,0.0000,16.6800,-1.6200,18.3000,0.0000
2008,9.1000,16.5700,-6.1700,22.7500,207.0126
2009,2.8000,16.0600,-0.8600,16.9200,47.3660
2010,7.6000,15.7600,-0.9300,16.6800,126.7924
2011,0.0000,15.0900,-3.5200,18.6100,0.0000
2012,3.3000,15.5200,-4.4600,19.9800,65.9341
2013,1.7000,16.7900,-1.9900,18.7900,31.9394
2014,0.9000,15.2600,-2.0300,17.2900,15.5608
2015,0.0000,16.4000,-2.1400,18.5500,0.0000
2016,3.7000,17.1300,-1.9700,19.1000,70.6607
2017,5.5000,15.8500,-1.2300,17.0800,93.9399
2018,3.1000,16.6600,-2.6500,19.3000,59.8445
2019,4.3000,15.8900,-3.2300,19.1200,82.2218
