year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,2.6000,-1.6100,-12.4600,10.8500,28.1993
1981,10.8000,-1.8400,-12.2100,10.3700,112.0406
1982,6.5000,-2.1600,-13.1300,10.9700,71.3064
1983,8.3000,-2.8500,-15.5900,12.7400,105.7516
1984,10.4000,-0.7100,-12.5700,11.8500,123.2588
1985,7.4000,-1.2200,-12.5500,11.3300,83.8447
1986,6.8000,-1.8100,-16.6500,14.8400,100.9136
1987,6.3000,-1.5700,-11.5400,9.9700,62.7863
1988,14.5000,-1.3700,-14.0800,12.7100,184.2416
1989,10.4000,-1.9000,-12.6000,10.7000,111.3034
1990,12.7000,-2.8600,-12.0000,9.1300,116.0108
1991,9.8000,-0.9400,-11.4900,10.5600,103.4631
1992,11.6000,-0.9200,-13.9700,13.0500,151.4141
1993,16.7000,-1.5800,-12.5400,10.9600,183.0602
1994,8.6000,-1.5300,-11.4200,9.8900,85.0783
1995,10.6000,-0.6600,-13.7400,13.0800,138.6275
1996,10.8000,-0.0800,-12.4100,12.3300,133.1466
1997,6.4000,-2.2200,-14.4300,12.2100,78.1677
1998,9.1000,-0.5600,-12.8700,12.3200,112.1030
1999,2.7000,0.3600,-10.7000,11.0600,29.8675
2000,9.4000,-2.2200,-14.8700,12.6500,118.8763
2001,5.2000,-2.6000,-11.6700,9.0700,47.1757
2002,3.3000,-1.4400,-11.5500,10.1100,33.3694
2003,3.6000,-0.9900,-11.2700,10.2800,37.0151
2004,11.4000,-0.5200,-12.0200,11.5000,131.0778
2005,6.6000,-1.0100,-10.2700,9.2600,61.1244
2006,5.6000,-1.2600,-8.9400,7.6800,43.0149
2007,7.0000,-0.5000,-12.3800,11.8800,83.1671
2008,21.8000,-0.6300,-11.6600,11.0300,240.4299
2009,4.3000,-0.3100,-9.4400,9.1300,39.2507
2010,8.5000,-0.4300,-10.5100,10.0800,85.6391
2011,3.6000,-1.0500,-11.7900,10.7400,38.6800
2012,22.9000,-0.9300,-10.8000,9.8800,226.1629
2013,13.0000,-0.8600,-10.2300,9.3700,121.8125
2014,3.8000,-0.2900,-10.7100,10.4200,39.5949
2015,5.2000,-0.5400,-10.5400,10.0000,52.0163
2016,0.7000,-0.6000,-11.7300,11.1300,7.7938
2017,10.8000,-0.8000,-10.0400,9.2400,99.8270
2018,5.3000,-0.1800,-9.5500,9.3700,49.6433
2019,27.1000,-0.7200,-10.5000,9.7800,265.1395
