year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,9.2000,2.9400,-8.0700,11.0100,101.3093
1981,8.8000,0.3700,-9.9000,10.2800,90.4202
1982,7.4000,-0.5100,-11.3700,10.8600,80.3654
1983,13.9000,-0.8900,-14.7300,13.8400,192.3884
1984,14.7000,0.5900,-12.5200,13.1000,192.6365
1985,10.8000,0.8700,-11.4700,12.3300,133.1841
1986,4.8000,-0.1000,-12.6300,12.5300,60.1543
1987,6.7000,0.3500,-10.5000,10.8500,72.6804
1988,15.8000,0.4700,-10.8200,11.2800,178.3024
1989,14.4000,-0.1500,-11.5000,11.3400,163.3447
1990,17.3000,-0.2100,-10.9400,10.7300,185.5768
1991,17.6000,0.6900,-11.1500,11.8400,208.3887
1992,6.3000,0.8500,-12.9100,13.7600,86.6872
1993,28.3000,0.9000,-12.9200,13.8300,391.2605
1994,20.8000,0.3900,-11.1800,11.5700,240.6831
1995,28.4000,0.2500,-13.5600,13.8100,392.1752
1996,11.1000,0.8800,-10.9800,11.8700,131.7259
1997,13.3000,0.6200,-12.6700,13.2900,176.7229
1998,13.6000,2.1100,-11.8900,14.0100,190.5015
1999,8.3000,1.1800,-10.0100,11.1900,92.8628
2000,10.0000,0.4100,-11.9700,12.3800,123.8016
2001,19.8000,-0.1900,-11.0100,10.8200,214.2551
2002,10.2000,1.1500,-10.1400,11.2900,115.1686
2003,1.9000,1.5400,-10.2800,11.8200,22.4541
2004,9.1000,1.1700,-10.8500,12.0200,109.3627
2005,20.2000,0.9500,-9.4700,10.4200,210.4620
2006,3.9000,0.6300,-8.4300,9.0600,35.3188
2007,13.3000,2.0700,-11.5500,13.6200,181.1389
2008,24.0000,1.5700,-11.2400,12.8100,307.3938
2009,6.3000,1.5200,-9.3000,10.8100,68.1219
2010,0.5000,1.8500,-9.4200,11.2700,5.6334
2011,10.0000,0.3000,-11.8800,12.1800,121.7674
2012,25.3000,1.4900,-10.6000,12.0800,305.7441
2013,18.6000,1.6500,-10.1200,11.7600,218.7787
2014,11.5000,1.6000,-10.6200,12.2200,140.5556
2015,18.8000,1.8600,-10.2300,12.0800,227.1844
2016,11.4000,1.7200,-11.3900,13.1100,149.4626
2017,25.3000,0.8100,-8.8000,9.6100,243.0450
2018,10.7000,2.0900,-9.5100,11.6000,124.1102
2019,32.0000,1.5600,-8.8700,10.4300,333.6124
