year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,8.9000,3.8500,-19.1300,22.9900,204.5807
1981,16.8000,4.7900,-16.4100,21.2000,356.1835
1982,18.7000,5.9200,-14.6600,20.5800,384.7769
1983,28.3000,5.9400,-15.4100,21.3400,604.0239
1984,13.8000,4.5200,-17.7300,22.2500,307.0691
1985,32.2000,5.3600,-17.6300,22.9900,740.1279
1986,9.1000,5.6200,-17.6700,23.2900,211.9647
1987,23.5000,3.7900,-16.1200,19.9200,468.0451
1988,17.1000,4.5300,-16.3000,20.8300,356.2008
1989,11.0000,6.2400,-13.1500,19.3900,213.2687
1990,23.4000,7.6000,-15.8800,23.4700,549.3043
1991,14.4000,5.6600,-13.6600,19.3200,278.2063
1992,8.4000,5.9900,-14.3600,20.3500,170.9456
1993,15.3000,6.0400,-14.7800,20.8200,318.5486
1994,19.3000,4.8800,-16.7500,21.6300,417.4035
1995,17.6000,5.2000,-14.2700,19.4700,342.7098
1996,5.6000,6.4100,-13.4200,19.8400,111.0945
1997,14.8000,5.7000,-16.0500,21.7500,321.8664
1998,5.9000,8.4100,-14.1800,22.5900,133.2666
1999,14.9000,3.6300,-14.2700,17.9000,266.7168
2000,27.9000,5.4100,-16.4000,21.8100,608.4319
2001,18.9000,5.8500,-18.7300,24.5800,464.5816
2002,29.7000,7.5700,-12.8000,20.3700,604.8470
2003,10.5000,8.1400,-15.7500,23.8800,250.7780
2004,43.5000,5.6200,-14.6300,20.2500,880.9846
2005,38.7000,4.8800,-16.6200,21.5000,832.0668
2006,34.3000,4.9700,-17.2100,22.1900,760.9472
2007,39.3000,4.7600,-13.1900,17.9500,705.3856
2008,25.4000,7.9700,-14.1200,22.0900,561.0964
2009,24.5000,6.7100,-15.5600,22.2700,545.7162
2010,45.2000,3.3500,-18.2900,21.6400,978.0821
2011,53.2000,4.9000,-17.1300,22.0300,1171.9947
2012,15.5000,5.5400,-17.8500,23.3900,362.5402
2013,29.8000,4.2400,-19.2900,23.5300,701.1371
2014,9.2000,6.7000,-17.6800,24.3900,224.3669
2015,43.8000,6.4500,-15.6600,22.1100,968.4677
2016,47.2000,6.4900,-15.7000,22.1900,1047.3766
2017,25.9000,7.5200,-14.0700,21.5900,559.0546
2018,23.9000,6.2300,-18.1900,24.4200,583.6749
2019,4.5000,7.2500,-11.8600,19.1000,85.9554
