year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.9000,2.9500,-19.0900,22.0400,107.9964
1981,14.2000,5.0900,-15.9400,21.0300,298.5831
1982,4.0000,4.0200,-17.2400,21.2600,85.0251
1983,4.8000,4.0500,-15.7800,19.8300,95.1841
1984,11.9000,2.9800,-18.4000,21.3700,254.3491
1985,14.6000,2.7300,-20.5200,23.2400,339.3597
1986,3.2000,4.5400,-13.5700,18.1100,57.9632
1987,10.9000,4.2700,-12.4900,16.7600,182.7037
1988,13.8000,1.9400,-16.4900,18.4300,254.3232
1989,6.2000,4.5100,-15.1700,19.6700,121.9601
1990,10.3000,4.3200,-12.1100,16.4200,169.1564
1991,4.5000,4.8200,-12.5200,17.3500,78.0577
1992,9.1000,4.5200,-14.8500,19.3700,176.2780
1993,6.0000,4.3100,-13.9500,18.2500,109.5125
1994,8.2000,3.7200,-16.3100,20.0300,164.2517
1995,5.0000,4.5500,-14.8600,19.4100,97.0335
1996,7.0000,4.1900,-16.1200,20.3100,142.1394
1997,4.3000,7.6100,-10.9000,18.5100,79.5972
1998,7.0000,4.0000,-14.4900,18.4900,129.4530
1999,9.8000,4.0100,-13.0400,17.0600,167.1418
2000,6.8000,5.7400,-15.2400,20.9800,142.6847
2001,14.2000,5.3000,-12.0900,17.3900,246.9853
2002,11.9000,4.9300,-15.4700,20.4000,242.7393
2003,20.0000,2.3900,-16.6500,19.0400,380.8710
2004,8.8000,6.2900,-14.2000,20.4900,180.2949
2005,13.1000,6.6900,-15.0700,21.7600,285.0867
2006,18.7000,5.5300,-14.5800,20.1100,376.0032
2007,9.0000,6.2300,-11.3300,17.5600,158.0639
2008,11.1000,7.0500,-16.1500,23.2000,257.4778
2009,22.2000,6.3900,-10.7200,17.1100,379.8206
2010,36.1000,2.8300,-12.5600,15.3900,555.5162
2011,21.5000,4.9300,-14.4500,19.3800,416.6092
2012,8.2000,5.8400,-16.3700,22.2100,182.1262
2013,16.8000,7.5600,-13.2100,20.7700,348.9514
2014,15.2000,4.5700,-13.3900,17.9500,272.9017
2015,12.8000,5.5100,-12.6800,18.1900,232.8147
2016,15.8000,6.2500,-14.5300,20.7700,328.2150
2017,20.9000,6.1100,-12.0000,18.1000,378.3566
2018,7.9000,7.3100,-14.5800,21.8900,172.9375
2019,14.2000,6.2500,-14.5800,20.8300,295.7874
