year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,4.2000,6.2900,-13.3200,19.6100,82.3626
1981,1.7000,8.3900,-12.5600,20.9500,35.6173
1982,0.3000,8.1200,-10.0200,18.1500,5.4438
1983,4.6000,8.7800,-11.0500,19.8400,91.2554
1984,0.3000,7.0100,-12.1800,19.2000,5.7593
1985,7.8000,7.6000,-13.4100,21.0000,163.8266
1986,6.8000,8.2900,-12.9400,21.2200,144.3206
1987,8.8000,6.8100,-12.6700,19.4800,171.3836
1988,0.6000,7.1000,-9.9500,17.0500,10.2290
1989,5.4000,9.4200,-8.9100,18.3300,98.9682
1990,7.4000,8.6300,-11.3200,19.9600,147.6983
1991,6.7000,7.6800,-10.6200,18.2900,122.5687
1992,3.4000,8.4000,-9.4400,17.8400,60.6582
1993,4.8000,8.4600,-10.1300,18.5900,89.2471
1994,5.2000,8.2800,-10.3700,18.6500,96.9711
1995,1.8000,7.3700,-10.0000,17.3800,31.2771
1996,3.2000,8.3600,-10.1600,18.5200,59.2647
1997,6.9000,8.8500,-10.1400,18.9900,131.0313
1998,3.7000,10.7200,-9.5800,20.3000,75.0960
1999,5.4000,7.1400,-8.4900,15.6300,84.3857
2000,9.7000,9.1400,-12.1100,21.2500,206.1158
2001,8.5000,8.8600,-15.0000,23.8600,202.7704
2002,2.3000,10.9500,-8.3900,19.3400,44.4896
2003,0.1000,9.7300,-10.2000,19.9400,1.9938
2004,2.5000,9.3000,-9.0800,18.3700,45.9369
2005,6.1000,8.0500,-12.2400,20.2800,123.7221
2006,5.9000,8.2200,-11.6600,19.8800,117.2961
2007,1.1000,8.7500,-7.8200,16.5600,18.2198
2008,7.2000,10.4900,-10.5400,21.0300,151.4301
2009,0.2000,9.6800,-9.8300,19.5100,3.9019
2010,5.8000,6.3300,-12.7900,19.1200,110.8924
2011,11.0000,8.1300,-11.7800,19.9100,219.0018
2012,5.7000,8.8400,-12.8400,21.6800,123.5623
2013,7.4000,7.4300,-14.7700,22.2000,164.2593
2014,2.9000,10.3500,-9.6200,19.9700,57.9192
2015,17.6000,10.2100,-9.1600,19.3800,341.0629
2016,2.5000,10.3700,-10.6000,20.9700,52.4321
2017,3.3000,10.4200,-8.5400,18.9600,62.5631
2018,4.2000,10.2800,-11.8400,22.1100,92.8826
2019,1.3000,10.8100,-8.8800,19.6900,25.5953
