year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,6.9000,-4.5300,-26.7500,22.2200,153.3180
1981,14.0000,-1.6400,-27.7400,26.1000,365.4274
1982,17.7000,-1.3900,-25.1400,23.7500,420.3895
1983,11.8000,-0.5900,-26.7900,26.2000,309.1449
1984,10.5000,-1.1100,-27.4400,26.3300,276.4284
1985,11.7000,-1.9400,-30.5700,28.6300,335.0077
1986,8.6000,-1.0900,-26.3400,25.2400,217.0819
1987,13.8000,-4.0200,-27.9900,23.9700,330.7920
1988,16.4000,-2.0300,-26.8600,24.8300,407.1580
1989,10.5000,0.3000,-24.6600,24.9600,262.0693
1990,26.9000,1.4600,-27.5100,28.9700,779.3450
1991,22.7000,-2.2200,-26.1400,23.9200,542.9434
1992,31.1000,-1.2800,-26.8200,25.5400,794.2406
1993,22.2000,-0.6600,-25.4800,24.8200,550.9616
1994,17.1000,-1.2000,-28.2700,27.0700,462.8776
1995,14.9000,-2.7400,-25.5400,22.7900,339.5858
1996,25.1000,-1.5200,-26.3800,24.8600,624.0015
1997,36.1000,-0.4200,-28.4700,28.0600,1012.9381
1998,22.4000,-0.0300,-27.1600,27.1300,607.6790
1999,32.2000,-4.2600,-24.5200,20.2600,652.2359
2000,24.8000,-0.8400,-26.0400,25.2000,624.9162
2001,16.0000,-1.3900,-30.9000,29.5100,472.1384
2002,32.3000,0.7800,-23.4200,24.2000,781.7092
2003,16.9000,-0.3800,-27.5000,27.1200,458.3570
2004,23.7000,-1.6600,-24.1800,22.5200,533.7867
2005,13.3000,-0.9900,-26.0800,25.1000,333.7818
2006,16.1000,-1.9200,-27.1800,25.2600,406.6576
2007,22.2000,-1.6200,-25.2500,23.6300,524.5726
2008,9.0000,0.8000,-25.0700,25.8700,232.8334
2009,22.0000,-1.3400,-29.1000,27.7600,610.7147
2010,39.3000,-2.6900,-27.9800,25.2900,993.8448
2011,33.4000,-0.7400,-26.3200,25.5800,854.3647
2012,9.3000,-1.4600,-28.2300,26.7700,248.9192
2013,18.4000,-1.7400,-27.9700,26.2300,482.6071
2014,16.0000,1.3500,-26.2400,27.5900,441.3863
2015,19.0000,-0.6400,-24.7200,24.0800,457.5787
2016,15.9000,0.0800,-24.9700,25.0600,398.4116
2017,9.3000,1.1800,-23.7700,24.9500,232.0381
2018,9.7000,0.1900,-27.6600,27.8500,270.1572
2019,12.3000,0.1800,-24.0600,24.2400,298.1440
