year,S_winter_mm,T_spring_3-5C,T_winter_prev_12-1-2C,DeltaT_C,PSI
1980,0.4000,9.2000,-6.6500,15.8500,6.3398
1981,1.2000,10.5400,-5.3600,15.8900,19.0736
1982,2.7000,9.8900,-4.7300,14.6200,39.4717
1983,3.0000,8.5200,-6.2000,14.7200,44.1551
1984,1.1000,9.8000,-6.9500,16.7500,18.4280
1985,0.9000,9.3800,-6.2700,15.6500,14.0854
1986,0.4000,9.8300,-5.2600,15.1000,6.0388
1987,4.6000,10.1100,-3.1200,13.2400,60.8823
1988,4.3000,8.7700,-4.9800,13.7500,59.1381
1989,9.8000,9.6400,-5.0400,14.6800,143.8448
1990,1.3000,9.8900,-3.1600,13.0500,16.9609
1991,2.3000,9.8500,-3.8200,13.6700,31.4459
1992,2.7000,10.1300,-4.8800,15.0100,40.5347
1993,2.9000,10.1900,-4.3100,14.4900,42.0314
1994,2.5000,10.6900,-4.5900,15.2800,38.1921
1995,2.2000,9.6800,-4.6600,14.3500,31.5611
1996,1.2000,9.1400,-5.2600,14.4000,17.2782
1997,1.0000,11.7300,-3.6900,15.4200,15.4216
1998,2.9000,11.1400,-3.8600,15.0000,43.4912
1999,0.4000,11.1600,-2.8500,14.0000,5.6017
2000,4.8000,11.4700,-4.6500,16.1200,77.3764
2001,0.2000,10.4400,-2.3800,12.8100,2.5627
2002,4.0000,10.5900,-2.9000,13.4900,53.9743
2003,1.4000,10.5900,-3.4900,14.0800,19.7154
2004,0.0000,11.8100,-3.6200,15.4300,0.0000
2005,2.4000,11.3000,-4.1100,15.4100,36.9788
2006,4.3000,11.0100,-4.5900,15.6000,67.0603
2007,7.7000,10.9100,-2.6700,13.5800,104.5978
2008,9.6000,12.2300,-6.9200,19.1500,183.8424
2009,0.0000,11.8800,-2.8000,14.6800,0.0000
2010,0.4000,9.6900,-3.2800,12.9700,5.1872
2011,3.5000,9.8300,-5.4600,15.2900,53.5130
2012,2.3000,11.1300,-6.2200,17.3600,39.9181
2013,2.6000,13.0500,-3.5600,16.6100,43.1775
2014,10.0000,11.4300,-3.4600,14.8900,148.8606
2015,0.7000,11.4900,-3.0200,14.5100,10.1557
2016,8.1000,11.4400,-4.3200,15.7600,127.6913
2017,2.2000,10.7300,-1.9400,12.6700,27.8847
2018,2.8000,13.1700,-4.7100,17.8800,50.0597
2019,0.8000,11.6500,-4.9700,16.6200,13.2969
